"parameter","time","value","statistic","method"
"S",5,0.710461718936528,"seMAD","LW95"
"I",5,0.660531171792631,"seMAD","LW95"
"R",5,0.479682708250704,"seMAD","LW95"
"p: S+I->2I",5,0.00646203693556862,"seMAD","LW95"
"p: I->R",5,0.00659760350461832,"seMAD","LW95"
"r: S+I->2I",5,0.0166941259116472,"seMAD","LW95"
"r: I->R",5,0.0172367861330486,"seMAD","LW95"
"S",6,0.802694717013783,"seMAD","LW95"
"I",6,0.709861322121908,"seMAD","LW95"
"R",6,0.525028091281888,"seMAD","LW95"
"p: S+I->2I",6,0.00642544657377415,"seMAD","LW95"
"p: I->R",6,0.00654201307753313,"seMAD","LW95"
"r: S+I->2I",6,0.0162040245583033,"seMAD","LW95"
"r: I->R",6,0.0162652680536527,"seMAD","LW95"
"S",7,0.90176845975743,"seMAD","LW95"
"I",7,0.798708368880644,"seMAD","LW95"
"R",7,0.599602099218352,"seMAD","LW95"
"p: S+I->2I",7,0.00647353238481538,"seMAD","LW95"
"p: I->R",7,0.00648315344848024,"seMAD","LW95"
"r: S+I->2I",7,0.0161277761171271,"seMAD","LW95"
"r: I->R",7,0.0157320866159461,"seMAD","LW95"
"S",8,0.99880080928289,"seMAD","LW95"
"I",8,0.891422432205472,"seMAD","LW95"
"R",8,0.689794072411345,"seMAD","LW95"
"p: S+I->2I",8,0.00653153245637161,"seMAD","LW95"
"p: I->R",8,0.00647910306106877,"seMAD","LW95"
"r: S+I->2I",8,0.0162339412476119,"seMAD","LW95"
"r: I->R",8,0.0159039880308947,"seMAD","LW95"
"S",9,1.23168426136681,"seMAD","LW95"
"I",9,1.12876192862231,"seMAD","LW95"
"R",9,0.794781360223468,"seMAD","LW95"
"p: S+I->2I",9,0.00635230819063274,"seMAD","LW95"
"p: I->R",9,0.00646548754608697,"seMAD","LW95"
"r: S+I->2I",9,0.0159227002164303,"seMAD","LW95"
"r: I->R",9,0.0156184562422787,"seMAD","LW95"
"S",10,1.40172473081235,"seMAD","LW95"
"I",10,1.246243916701,"seMAD","LW95"
"R",10,0.865599268267183,"seMAD","LW95"
"p: S+I->2I",10,0.0064492944280997,"seMAD","LW95"
"p: I->R",10,0.00642414257540378,"seMAD","LW95"
"r: S+I->2I",10,0.0152396092229082,"seMAD","LW95"
"r: I->R",10,0.01530789106995,"seMAD","LW95"
"S",11,1.55447569920864,"seMAD","LW95"
"I",11,1.35675860448716,"seMAD","LW95"
"R",11,0.968012075134536,"seMAD","LW95"
"p: S+I->2I",11,0.00644958438087912,"seMAD","LW95"
"p: I->R",11,0.0062070759889576,"seMAD","LW95"
"r: S+I->2I",11,0.0145835511535922,"seMAD","LW95"
"r: I->R",11,0.0157934423037926,"seMAD","LW95"
"S",12,1.64522370377101,"seMAD","LW95"
"I",12,1.40131601308272,"seMAD","LW95"
"R",12,1.09374571575997,"seMAD","LW95"
"p: S+I->2I",12,0.00643242756549833,"seMAD","LW95"
"p: I->R",12,0.00627421742241585,"seMAD","LW95"
"r: S+I->2I",12,0.0149028530720088,"seMAD","LW95"
"r: I->R",12,0.0156542718460255,"seMAD","LW95"
"S",13,1.76190931032035,"seMAD","LW95"
"I",13,1.51228619775919,"seMAD","LW95"
"R",13,1.21443899333724,"seMAD","LW95"
"p: S+I->2I",13,0.00651198991156809,"seMAD","LW95"
"p: I->R",13,0.00618520861283115,"seMAD","LW95"
"r: S+I->2I",13,0.0145605572265336,"seMAD","LW95"
"r: I->R",13,0.0158491145573785,"seMAD","LW95"
"S",14,1.78391306274015,"seMAD","LW95"
"I",14,1.57863999582997,"seMAD","LW95"
"R",14,1.27130566620999,"seMAD","LW95"
"p: S+I->2I",14,0.00666074854975818,"seMAD","LW95"
"p: I->R",14,0.00618388030988895,"seMAD","LW95"
"r: S+I->2I",14,0.0145175183943705,"seMAD","LW95"
"r: I->R",14,0.0157689057332743,"seMAD","LW95"
"S",15,1.98881504495784,"seMAD","LW95"
"I",15,1.76583719377939,"seMAD","LW95"
"R",15,1.42026779254696,"seMAD","LW95"
"p: S+I->2I",15,0.00673165444762278,"seMAD","LW95"
"p: I->R",15,0.00630010790503374,"seMAD","LW95"
"r: S+I->2I",15,0.0144686574157623,"seMAD","LW95"
"r: I->R",15,0.0153337626538204,"seMAD","LW95"
"S",16,2.1135047367269,"seMAD","LW95"
"I",16,1.81982921022886,"seMAD","LW95"
"R",16,1.53120926317556,"seMAD","LW95"
"p: S+I->2I",16,0.00655955441966419,"seMAD","LW95"
"p: I->R",16,0.00626595705722579,"seMAD","LW95"
"r: S+I->2I",16,0.0143558228759177,"seMAD","LW95"
"r: I->R",16,0.0153654662014305,"seMAD","LW95"
"S",17,2.1968848961254,"seMAD","LW95"
"I",17,1.90836182066682,"seMAD","LW95"
"R",17,1.60870037410913,"seMAD","LW95"
"p: S+I->2I",17,0.00651554506478683,"seMAD","LW95"
"p: I->R",17,0.00610089965481093,"seMAD","LW95"
"r: S+I->2I",17,0.014231994673356,"seMAD","LW95"
"r: I->R",17,0.0154293735589626,"seMAD","LW95"
"S",18,2.23049018187918,"seMAD","LW95"
"I",18,1.94135373976801,"seMAD","LW95"
"R",18,1.67381998547661,"seMAD","LW95"
"p: S+I->2I",18,0.00609968879335488,"seMAD","LW95"
"p: I->R",18,0.00596756434877046,"seMAD","LW95"
"r: S+I->2I",18,0.0145206020602944,"seMAD","LW95"
"r: I->R",18,0.0151762587627023,"seMAD","LW95"
"S",19,2.22058647231904,"seMAD","LW95"
"I",19,1.95313044838375,"seMAD","LW95"
"R",19,1.72547357334855,"seMAD","LW95"
"p: S+I->2I",19,0.00609730572077444,"seMAD","LW95"
"p: I->R",19,0.0060096425803115,"seMAD","LW95"
"r: S+I->2I",19,0.0144236102440116,"seMAD","LW95"
"r: I->R",19,0.0148893963978228,"seMAD","LW95"
"S",20,2.18658680072593,"seMAD","LW95"
"I",20,1.92387982524987,"seMAD","LW95"
"R",20,1.71640700458736,"seMAD","LW95"
"p: S+I->2I",20,0.00613850348487245,"seMAD","LW95"
"p: I->R",20,0.00574646059174639,"seMAD","LW95"
"r: S+I->2I",20,0.0142258890500126,"seMAD","LW95"
"r: I->R",20,0.0146403196443701,"seMAD","LW95"
"S",21,2.14941126191599,"seMAD","LW95"
"I",21,1.97608766385099,"seMAD","LW95"
"R",21,1.74650996454103,"seMAD","LW95"
"p: S+I->2I",21,0.0061876915060173,"seMAD","LW95"
"p: I->R",21,0.00573157390281896,"seMAD","LW95"
"r: S+I->2I",21,0.0146456692444087,"seMAD","LW95"
"r: I->R",21,0.0146462712821695,"seMAD","LW95"
"S",22,2.13403045271455,"seMAD","LW95"
"I",22,1.92017083937134,"seMAD","LW95"
"R",22,1.75295409896884,"seMAD","LW95"
"p: S+I->2I",22,0.00592749952206321,"seMAD","LW95"
"p: I->R",22,0.00577297684643897,"seMAD","LW95"
"r: S+I->2I",22,0.0145435048325308,"seMAD","LW95"
"r: I->R",22,0.0143696844332166,"seMAD","LW95"
"S",23,2.07970171796288,"seMAD","LW95"
"I",23,1.87612099252806,"seMAD","LW95"
"R",23,1.73684937192641,"seMAD","LW95"
"p: S+I->2I",23,0.00588806555280865,"seMAD","LW95"
"p: I->R",23,0.00569849386157752,"seMAD","LW95"
"r: S+I->2I",23,0.0149821051521173,"seMAD","LW95"
"r: I->R",23,0.0146231541744547,"seMAD","LW95"
"S",24,2.0784891243568,"seMAD","LW95"
"I",24,1.79763164791894,"seMAD","LW95"
"R",24,1.70922215604382,"seMAD","LW95"
"p: S+I->2I",24,0.00605784802148017,"seMAD","LW95"
"p: I->R",24,0.00562822031997329,"seMAD","LW95"
"r: S+I->2I",24,0.0145106498324898,"seMAD","LW95"
"r: I->R",24,0.0142193228304631,"seMAD","LW95"
"S",25,2.09001234808254,"seMAD","LW95"
"I",25,1.76316882940972,"seMAD","LW95"
"R",25,1.71327403532233,"seMAD","LW95"
"p: S+I->2I",25,0.00610914350056838,"seMAD","LW95"
"p: I->R",25,0.00547386773949103,"seMAD","LW95"
"r: S+I->2I",25,0.0147195850922468,"seMAD","LW95"
"r: I->R",25,0.014587141476583,"seMAD","LW95"
"S",26,2.06786302549749,"seMAD","LW95"
"I",26,1.70153934753194,"seMAD","LW95"
"R",26,1.74775997511785,"seMAD","LW95"
"p: S+I->2I",26,0.00593299856025232,"seMAD","LW95"
"p: I->R",26,0.00537351987313718,"seMAD","LW95"
"r: S+I->2I",26,0.0146485360298377,"seMAD","LW95"
"r: I->R",26,0.0146581209450851,"seMAD","LW95"
"S",27,2.08306135707273,"seMAD","LW95"
"I",27,1.65124367681152,"seMAD","LW95"
"R",27,1.75111225553929,"seMAD","LW95"
"p: S+I->2I",27,0.00584383780512262,"seMAD","LW95"
"p: I->R",27,0.00535339738107273,"seMAD","LW95"
"r: S+I->2I",27,0.0145939666677294,"seMAD","LW95"
"r: I->R",27,0.0144815674938357,"seMAD","LW95"
"S",28,2.06839175795512,"seMAD","LW95"
"I",28,1.63169901331668,"seMAD","LW95"
"R",28,1.79567092339748,"seMAD","LW95"
"p: S+I->2I",28,0.00588879309762163,"seMAD","LW95"
"p: I->R",28,0.00530446229314911,"seMAD","LW95"
"r: S+I->2I",28,0.0145894126968579,"seMAD","LW95"
"r: I->R",28,0.0143230946739124,"seMAD","LW95"
"S",29,2.0504032048303,"seMAD","LW95"
"I",29,1.56172336202696,"seMAD","LW95"
"R",29,1.77715106728919,"seMAD","LW95"
"p: S+I->2I",29,0.00577005254509126,"seMAD","LW95"
"p: I->R",29,0.00530721368805884,"seMAD","LW95"
"r: S+I->2I",29,0.0143641141560273,"seMAD","LW95"
"r: I->R",29,0.0141593395435178,"seMAD","LW95"
"S",30,2.0230140507826,"seMAD","LW95"
"I",30,1.48071133056817,"seMAD","LW95"
"R",30,1.7796550386411,"seMAD","LW95"
"p: S+I->2I",30,0.00560531309828301,"seMAD","LW95"
"p: I->R",30,0.0052434682610043,"seMAD","LW95"
"r: S+I->2I",30,0.0143604245858121,"seMAD","LW95"
"r: I->R",30,0.0140495967883982,"seMAD","LW95"
"S",31,2.0180824761969,"seMAD","LW95"
"I",31,1.40928746401087,"seMAD","LW95"
"R",31,1.79301428577251,"seMAD","LW95"
"p: S+I->2I",31,0.00557021432231551,"seMAD","LW95"
"p: I->R",31,0.00524633118315279,"seMAD","LW95"
"r: S+I->2I",31,0.0143388783720422,"seMAD","LW95"
"r: I->R",31,0.0140126936806783,"seMAD","LW95"
"S",32,2.00411454117184,"seMAD","LW95"
"I",32,1.28186466951574,"seMAD","LW95"
"R",32,1.76051227760267,"seMAD","LW95"
"p: S+I->2I",32,0.00554476529188117,"seMAD","LW95"
"p: I->R",32,0.00519336791466717,"seMAD","LW95"
"r: S+I->2I",32,0.0139318116105324,"seMAD","LW95"
"r: I->R",32,0.0138823863405454,"seMAD","LW95"
"S",33,1.98154434784389,"seMAD","LW95"
"I",33,1.24961146462322,"seMAD","LW95"
"R",33,1.77567901559453,"seMAD","LW95"
"p: S+I->2I",33,0.00560470144832867,"seMAD","LW95"
"p: I->R",33,0.00525537488434946,"seMAD","LW95"
"r: S+I->2I",33,0.0141304468981618,"seMAD","LW95"
"r: I->R",33,0.014062332130015,"seMAD","LW95"
"S",34,1.98255169679561,"seMAD","LW95"
"I",34,1.18610760545251,"seMAD","LW95"
"R",34,1.77796430263732,"seMAD","LW95"
"p: S+I->2I",34,0.0055756832499558,"seMAD","LW95"
"p: I->R",34,0.00519418981887933,"seMAD","LW95"
"r: S+I->2I",34,0.0140862874747821,"seMAD","LW95"
"r: I->R",34,0.0138379821466379,"seMAD","LW95"
"S",35,2.01319535763969,"seMAD","LW95"
"I",35,1.14701445664278,"seMAD","LW95"
"R",35,1.8292329392072,"seMAD","LW95"
"p: S+I->2I",35,0.005591458574298,"seMAD","LW95"
"p: I->R",35,0.00518746316792656,"seMAD","LW95"
"r: S+I->2I",35,0.0141663972221477,"seMAD","LW95"
"r: I->R",35,0.0137745478643878,"seMAD","LW95"
"S",36,2.01221448087418,"seMAD","LW95"
"I",36,1.12551382461871,"seMAD","LW95"
"R",36,1.85557909658117,"seMAD","LW95"
"p: S+I->2I",36,0.00558925540394712,"seMAD","LW95"
"p: I->R",36,0.0052491970751224,"seMAD","LW95"
"r: S+I->2I",36,0.0141077197425677,"seMAD","LW95"
"r: I->R",36,0.0136163566515334,"seMAD","LW95"
"S",37,2.00372434381187,"seMAD","LW95"
"I",37,1.07611903675087,"seMAD","LW95"
"R",37,1.87024527964895,"seMAD","LW95"
"p: S+I->2I",37,0.00549160728081896,"seMAD","LW95"
"p: I->R",37,0.00520076117016366,"seMAD","LW95"
"r: S+I->2I",37,0.0138924495526685,"seMAD","LW95"
"r: I->R",37,0.0135783819568482,"seMAD","LW95"
"S",38,1.99193437567535,"seMAD","LW95"
"I",38,1.0294765070157,"seMAD","LW95"
"R",38,1.8798897843341,"seMAD","LW95"
"p: S+I->2I",38,0.00553626368292032,"seMAD","LW95"
"p: I->R",38,0.00519970317774429,"seMAD","LW95"
"r: S+I->2I",38,0.0138469538480593,"seMAD","LW95"
"r: I->R",38,0.013542229956109,"seMAD","LW95"
"S",39,1.98295338669834,"seMAD","LW95"
"I",39,0.992043250055459,"seMAD","LW95"
"R",39,1.89255026789715,"seMAD","LW95"
"p: S+I->2I",39,0.00552673070217559,"seMAD","LW95"
"p: I->R",39,0.00517339358603584,"seMAD","LW95"
"r: S+I->2I",39,0.0137299246942567,"seMAD","LW95"
"r: I->R",39,0.0133559308510171,"seMAD","LW95"
"S",40,1.98229307079549,"seMAD","LW95"
"I",40,0.894339828266563,"seMAD","LW95"
"R",40,1.90393297228037,"seMAD","LW95"
"p: S+I->2I",40,0.00550200959393829,"seMAD","LW95"
"p: I->R",40,0.00517351777215321,"seMAD","LW95"
"r: S+I->2I",40,0.0137382439940842,"seMAD","LW95"
"r: I->R",40,0.0133397838276508,"seMAD","LW95"
"S",41,1.99795713185458,"seMAD","LW95"
"I",41,0.90826295853739,"seMAD","LW95"
"R",41,1.91488542743073,"seMAD","LW95"
"p: S+I->2I",41,0.00540193953169702,"seMAD","LW95"
"p: I->R",41,0.00512119461330381,"seMAD","LW95"
"r: S+I->2I",41,0.0135442205421481,"seMAD","LW95"
"r: I->R",41,0.0131784049582772,"seMAD","LW95"
"S",42,2.03558619676749,"seMAD","LW95"
"I",42,0.837422441427378,"seMAD","LW95"
"R",42,1.94956948654528,"seMAD","LW95"
"p: S+I->2I",42,0.00549264597479486,"seMAD","LW95"
"p: I->R",42,0.00515531205928521,"seMAD","LW95"
"r: S+I->2I",42,0.0135500908171051,"seMAD","LW95"
"r: I->R",42,0.0130471221562139,"seMAD","LW95"
"S",43,2.01311811555514,"seMAD","LW95"
"I",43,0.791538051418771,"seMAD","LW95"
"R",43,1.94696448273498,"seMAD","LW95"
"p: S+I->2I",43,0.00542236841316585,"seMAD","LW95"
"p: I->R",43,0.00510031143400086,"seMAD","LW95"
"r: S+I->2I",43,0.0137634115766926,"seMAD","LW95"
"r: I->R",43,0.0129430168264245,"seMAD","LW95"
"S",44,2.01384489549586,"seMAD","LW95"
"I",44,0.754475134328069,"seMAD","LW95"
"R",44,1.95641388470872,"seMAD","LW95"
"p: S+I->2I",44,0.00540183283096848,"seMAD","LW95"
"p: I->R",44,0.00505793888557045,"seMAD","LW95"
"r: S+I->2I",44,0.0136604120647426,"seMAD","LW95"
"r: I->R",44,0.0130001022504026,"seMAD","LW95"
"S",45,1.99588142869131,"seMAD","LW95"
"I",45,0.712955754834134,"seMAD","LW95"
"R",45,1.95026389374321,"seMAD","LW95"
"p: S+I->2I",45,0.00530716835202963,"seMAD","LW95"
"p: I->R",45,0.00504545522081078,"seMAD","LW95"
"r: S+I->2I",45,0.0136181925660967,"seMAD","LW95"
"r: I->R",45,0.0129170961230317,"seMAD","LW95"
"S",46,1.97027870342217,"seMAD","LW95"
"I",46,0.697654170321015,"seMAD","LW95"
"R",46,1.93645626637083,"seMAD","LW95"
"p: S+I->2I",46,0.00529524415884363,"seMAD","LW95"
"p: I->R",46,0.00506634653601664,"seMAD","LW95"
"r: S+I->2I",46,0.0135418426724958,"seMAD","LW95"
"r: I->R",46,0.0129318135149056,"seMAD","LW95"
"S",47,1.97131876451509,"seMAD","LW95"
"I",47,0.64467245998189,"seMAD","LW95"
"R",47,1.94228408524075,"seMAD","LW95"
"p: S+I->2I",47,0.00536272508223841,"seMAD","LW95"
"p: I->R",47,0.00509430970659029,"seMAD","LW95"
"r: S+I->2I",47,0.0134320994883605,"seMAD","LW95"
"r: I->R",47,0.0130205707586872,"seMAD","LW95"
"S",48,1.96959111970213,"seMAD","LW95"
"I",48,0.610705373224943,"seMAD","LW95"
"R",48,1.93943287390617,"seMAD","LW95"
"p: S+I->2I",48,0.00537989506534889,"seMAD","LW95"
"p: I->R",48,0.0051391308963982,"seMAD","LW95"
"r: S+I->2I",48,0.0132492289027539,"seMAD","LW95"
"r: I->R",48,0.0129489581555809,"seMAD","LW95"
"S",49,1.98263355402527,"seMAD","LW95"
"I",49,0.582092503419414,"seMAD","LW95"
"R",49,1.95682900133684,"seMAD","LW95"
"p: S+I->2I",49,0.00549952082478876,"seMAD","LW95"
"p: I->R",49,0.00517223876015078,"seMAD","LW95"
"r: S+I->2I",49,0.0132981517536679,"seMAD","LW95"
"r: I->R",49,0.013027365200537,"seMAD","LW95"
"S",50,1.95083951218908,"seMAD","LW95"
"I",50,0.54547147723255,"seMAD","LW95"
"R",50,1.92524127006651,"seMAD","LW95"
"p: S+I->2I",50,0.00542685991400139,"seMAD","LW95"
"p: I->R",50,0.00514311266258287,"seMAD","LW95"
"r: S+I->2I",50,0.0132415832212378,"seMAD","LW95"
"r: I->R",50,0.0130246197645249,"seMAD","LW95"
"S",51,1.97635692194578,"seMAD","LW95"
"I",51,0.511029998881864,"seMAD","LW95"
"R",51,1.95919173330076,"seMAD","LW95"
"p: S+I->2I",51,0.00549818910057549,"seMAD","LW95"
"p: I->R",51,0.00516680470768943,"seMAD","LW95"
"r: S+I->2I",51,0.0132086486518206,"seMAD","LW95"
"r: I->R",51,0.0129934278056173,"seMAD","LW95"
"S",52,1.9619779712803,"seMAD","LW95"
"I",52,0.494379948039151,"seMAD","LW95"
"R",52,1.94144355942807,"seMAD","LW95"
"p: S+I->2I",52,0.00548518999099455,"seMAD","LW95"
"p: I->R",52,0.00512212655826525,"seMAD","LW95"
"r: S+I->2I",52,0.0132398231773359,"seMAD","LW95"
"r: I->R",52,0.0129990118548354,"seMAD","LW95"
"S",53,1.96524659670492,"seMAD","LW95"
"I",53,0.482358949380505,"seMAD","LW95"
"R",53,1.95556837082018,"seMAD","LW95"
"p: S+I->2I",53,0.00543077476225658,"seMAD","LW95"
"p: I->R",53,0.00511034300536849,"seMAD","LW95"
"r: S+I->2I",53,0.013396026897624,"seMAD","LW95"
"r: I->R",53,0.0130155201555809,"seMAD","LW95"
"S",54,1.98232086369011,"seMAD","LW95"
"I",54,0.459875453824061,"seMAD","LW95"
"R",54,1.97608879811559,"seMAD","LW95"
"p: S+I->2I",54,0.00546097087893363,"seMAD","LW95"
"p: I->R",54,0.00510265081276801,"seMAD","LW95"
"r: S+I->2I",54,0.0133339961569022,"seMAD","LW95"
"r: I->R",54,0.0130079734302788,"seMAD","LW95"
"S",55,1.96880487139272,"seMAD","LW95"
"I",55,0.463765955527012,"seMAD","LW95"
"R",55,1.96496815891396,"seMAD","LW95"
"p: S+I->2I",55,0.00550091654332078,"seMAD","LW95"
"p: I->R",55,0.00511819937383656,"seMAD","LW95"
"r: S+I->2I",55,0.0134593404199135,"seMAD","LW95"
"r: I->R",55,0.0130482763673035,"seMAD","LW95"
"S",56,1.9796743291275,"seMAD","LW95"
"I",56,0.476804103414079,"seMAD","LW95"
"R",56,1.97653298121247,"seMAD","LW95"
"p: S+I->2I",56,0.00552201201197068,"seMAD","LW95"
"p: I->R",56,0.00513065675495631,"seMAD","LW95"
"r: S+I->2I",56,0.0134273403842313,"seMAD","LW95"
"r: I->R",56,0.0129837758669605,"seMAD","LW95"
"S",57,1.96266973012332,"seMAD","LW95"
"I",57,0.461042842238382,"seMAD","LW95"
"R",57,1.95630566145763,"seMAD","LW95"
"p: S+I->2I",57,0.00542978858145296,"seMAD","LW95"
"p: I->R",57,0.00512873459825591,"seMAD","LW95"
"r: S+I->2I",57,0.0133575374687473,"seMAD","LW95"
"r: I->R",57,0.0129533613147499,"seMAD","LW95"
"S",58,1.96196274356249,"seMAD","LW95"
"I",58,0.448466244985697,"seMAD","LW95"
"R",58,1.96085047883033,"seMAD","LW95"
"p: S+I->2I",58,0.00538781776622249,"seMAD","LW95"
"p: I->R",58,0.00510049713694655,"seMAD","LW95"
"r: S+I->2I",58,0.0133483099803812,"seMAD","LW95"
"r: I->R",58,0.0129660277157533,"seMAD","LW95"
"S",59,1.95661885283009,"seMAD","LW95"
"I",59,0.453954063255779,"seMAD","LW95"
"R",59,1.95615021947184,"seMAD","LW95"
"p: S+I->2I",59,0.00540732561561133,"seMAD","LW95"
"p: I->R",59,0.00509799611051365,"seMAD","LW95"
"r: S+I->2I",59,0.0133786783328673,"seMAD","LW95"
"r: I->R",59,0.0128423375658097,"seMAD","LW95"
"S",60,1.95568080181679,"seMAD","LW95"
"I",60,0.420035569815884,"seMAD","LW95"
"R",60,1.95483686678653,"seMAD","LW95"
"p: S+I->2I",60,0.00543612246376805,"seMAD","LW95"
"p: I->R",60,0.00510336011955784,"seMAD","LW95"
"r: S+I->2I",60,0.0134118417987599,"seMAD","LW95"
"r: I->R",60,0.0129323011974603,"seMAD","LW95"
"S",0,0.000473174868243455,"MAPE","LW95"
"I",0,0.07422533546566,"MAPE","LW95"
"R",0,0,"MAPE","LW95"
"p: S+I->2I",0,0.109557941086142,"MAPE","LW95"
"p: I->R",0,0.112372507665587,"MAPE","LW95"
"r: S+I->2I",0,0.116997620458959,"MAPE","LW95"
"r: I->R",0,0.171590880434955,"MAPE","LW95"
"S",1,0.000853309025394944,"MAPE","LW95"
"I",1,0.105106530191017,"MAPE","LW95"
"R",1,0.249287227997171,"MAPE","LW95"
"p: S+I->2I",1,0.104124778470602,"MAPE","LW95"
"p: I->R",1,0.11173990046953,"MAPE","LW95"
"r: S+I->2I",1,0.113235706505004,"MAPE","LW95"
"r: I->R",1,0.161382781741385,"MAPE","LW95"
"S",2,0.00147920247828037,"MAPE","LW95"
"I",2,0.146854837787762,"MAPE","LW95"
"R",2,0.182068879794134,"MAPE","LW95"
"p: S+I->2I",2,0.106756961816356,"MAPE","LW95"
"p: I->R",2,0.109119314601995,"MAPE","LW95"
"r: S+I->2I",2,0.101039043643877,"MAPE","LW95"
"r: I->R",2,0.160944469136966,"MAPE","LW95"
"S",3,0.00230664259033228,"MAPE","LW95"
"I",3,0.176064710582937,"MAPE","LW95"
"R",3,0.166493568064949,"MAPE","LW95"
"p: S+I->2I",3,0.106506464305623,"MAPE","LW95"
"p: I->R",3,0.107055691151763,"MAPE","LW95"
"r: S+I->2I",3,0.0979477918102243,"MAPE","LW95"
"r: I->R",3,0.161775541070599,"MAPE","LW95"
"S",4,0.00304177909708857,"MAPE","LW95"
"I",4,0.199596863051077,"MAPE","LW95"
"R",4,0.149699792362338,"MAPE","LW95"
"p: S+I->2I",4,0.106918411804786,"MAPE","LW95"
"p: I->R",4,0.110858207589381,"MAPE","LW95"
"r: S+I->2I",4,0.0802721247257609,"MAPE","LW95"
"r: I->R",4,0.164479331812168,"MAPE","LW95"
"S",5,0.0041228855643879,"MAPE","LW95"
"I",5,0.214595442424257,"MAPE","LW95"
"R",5,0.143953684331804,"MAPE","LW95"
"p: S+I->2I",5,0.106479083109378,"MAPE","LW95"
"p: I->R",5,0.107561073455588,"MAPE","LW95"
"r: S+I->2I",5,0.0713385505287041,"MAPE","LW95"
"r: I->R",5,0.15782941226447,"MAPE","LW95"
"S",6,0.00481060650120692,"MAPE","LW95"
"I",6,0.184130413027118,"MAPE","LW95"
"R",6,0.137749271646712,"MAPE","LW95"
"p: S+I->2I",6,0.106688953121991,"MAPE","LW95"
"p: I->R",6,0.106463604169155,"MAPE","LW95"
"r: S+I->2I",6,0.0665140495459779,"MAPE","LW95"
"r: I->R",6,0.145292520921848,"MAPE","LW95"
"S",7,0.00619424089255366,"MAPE","LW95"
"I",7,0.159229274812801,"MAPE","LW95"
"R",7,0.127334560814999,"MAPE","LW95"
"p: S+I->2I",7,0.104682473540921,"MAPE","LW95"
"p: I->R",7,0.103382838859298,"MAPE","LW95"
"r: S+I->2I",7,0.0682038607322831,"MAPE","LW95"
"r: I->R",7,0.138801065633266,"MAPE","LW95"
"S",8,0.00810667768036922,"MAPE","LW95"
"I",8,0.164636558871062,"MAPE","LW95"
"R",8,0.125429838484968,"MAPE","LW95"
"p: S+I->2I",8,0.107434711825319,"MAPE","LW95"
"p: I->R",8,0.103278414284618,"MAPE","LW95"
"r: S+I->2I",8,0.0633402685786504,"MAPE","LW95"
"r: I->R",8,0.141811760505898,"MAPE","LW95"
"S",9,0.0109518729195645,"MAPE","LW95"
"I",9,0.164578571287231,"MAPE","LW95"
"R",9,0.114698881178165,"MAPE","LW95"
"p: S+I->2I",9,0.105452997375572,"MAPE","LW95"
"p: I->R",9,0.103301271254173,"MAPE","LW95"
"r: S+I->2I",9,0.0630488005090667,"MAPE","LW95"
"r: I->R",9,0.133557229113143,"MAPE","LW95"
"S",10,0.0130370737718168,"MAPE","LW95"
"I",10,0.146644321108093,"MAPE","LW95"
"R",10,0.104958963043246,"MAPE","LW95"
"p: S+I->2I",10,0.100977362979407,"MAPE","LW95"
"p: I->R",10,0.106606855437271,"MAPE","LW95"
"r: S+I->2I",10,0.0607201744151499,"MAPE","LW95"
"r: I->R",10,0.128871831681429,"MAPE","LW95"
"S",11,0.0172394250750457,"MAPE","LW95"
"I",11,0.149317829944425,"MAPE","LW95"
"R",11,0.0987350445740135,"MAPE","LW95"
"p: S+I->2I",11,0.100633743617476,"MAPE","LW95"
"p: I->R",11,0.105210780684434,"MAPE","LW95"
"r: S+I->2I",11,0.0586660339971642,"MAPE","LW95"
"r: I->R",11,0.126572447612319,"MAPE","LW95"
"S",12,0.0240204249197873,"MAPE","LW95"
"I",12,0.154053042208364,"MAPE","LW95"
"R",12,0.100544975626151,"MAPE","LW95"
"p: S+I->2I",12,0.10245781300809,"MAPE","LW95"
"p: I->R",12,0.102201026476924,"MAPE","LW95"
"r: S+I->2I",12,0.0579635718775488,"MAPE","LW95"
"r: I->R",12,0.122151223300498,"MAPE","LW95"
"S",13,0.0313575500167096,"MAPE","LW95"
"I",13,0.155199215096933,"MAPE","LW95"
"R",13,0.096706069987398,"MAPE","LW95"
"p: S+I->2I",13,0.10253285182104,"MAPE","LW95"
"p: I->R",13,0.10088335478904,"MAPE","LW95"
"r: S+I->2I",13,0.0592942121194948,"MAPE","LW95"
"r: I->R",13,0.1242682790209,"MAPE","LW95"
"S",14,0.0378360473884528,"MAPE","LW95"
"I",14,0.160433285436932,"MAPE","LW95"
"R",14,0.100283195837447,"MAPE","LW95"
"p: S+I->2I",14,0.104839432729143,"MAPE","LW95"
"p: I->R",14,0.101334719515148,"MAPE","LW95"
"r: S+I->2I",14,0.0591007473557038,"MAPE","LW95"
"r: I->R",14,0.12763430154235,"MAPE","LW95"
"S",15,0.0481122799574117,"MAPE","LW95"
"I",15,0.162202295707271,"MAPE","LW95"
"R",15,0.101042594089876,"MAPE","LW95"
"p: S+I->2I",15,0.105167006997162,"MAPE","LW95"
"p: I->R",15,0.102965143676327,"MAPE","LW95"
"r: S+I->2I",15,0.0581366125245575,"MAPE","LW95"
"r: I->R",15,0.122019746762831,"MAPE","LW95"
"S",16,0.0510207615028666,"MAPE","LW95"
"I",16,0.153898726506244,"MAPE","LW95"
