"parameter","time","value","statistic","method"
"p: ",39,0.0346300859433393,"seMAD","PL"
"r: ",39,0.0239091371922861,"seMAD","PL"
NA,39,0.0486420648087712,"seMAD","PL"
NA,39,0.0493608037157575,"seMAD","PL"
"S",40,11.3339537196668,"seMAD","PL"
"I",40,4.38192308915989,"seMAD","PL"
"R",40,11.4275669966376,"seMAD","PL"
"p: ",40,0.0326530214436898,"seMAD","PL"
"r: ",40,0.0226121072855412,"seMAD","PL"
NA,40,0.0489276638401558,"seMAD","PL"
NA,40,0.0535963105297939,"seMAD","PL"
"S",41,10.6409938973545,"seMAD","PL"
"I",41,4.34369016644482,"seMAD","PL"
"R",41,10.5495913068145,"seMAD","PL"
"p: ",41,0.0287738363437811,"seMAD","PL"
"r: ",41,0.0169860989646297,"seMAD","PL"
NA,41,0.0499800082199295,"seMAD","PL"
NA,41,0.061921607331667,"seMAD","PL"
"S",42,10.6132907981961,"seMAD","PL"
"I",42,3.98436165460385,"seMAD","PL"
"R",42,10.5436003690598,"seMAD","PL"
"p: ",42,0.0282920354109414,"seMAD","PL"
"r: ",42,0.0172905251882869,"seMAD","PL"
NA,42,0.0460012460192532,"seMAD","PL"
NA,42,0.0588642616510412,"seMAD","PL"
"S",43,11.1955065682304,"seMAD","PL"
"I",43,3.87008827414097,"seMAD","PL"
"R",43,11.3168335964454,"seMAD","PL"
"p: ",43,0.0331585695731091,"seMAD","PL"
"r: ",43,0.0218064450807302,"seMAD","PL"
NA,43,0.0415320502283496,"seMAD","PL"
NA,43,0.0503431855236136,"seMAD","PL"
"S",44,10.7845991714441,"seMAD","PL"
"I",44,3.68296315935552,"seMAD","PL"
"R",44,10.8572303620892,"seMAD","PL"
"p: ",44,0.0306593421855333,"seMAD","PL"
"r: ",44,0.0185023759229517,"seMAD","PL"
NA,44,0.04500932389903,"seMAD","PL"
NA,44,0.0577815682379865,"seMAD","PL"
"S",45,11.0966366181614,"seMAD","PL"
"I",45,3.56286602856102,"seMAD","PL"
"R",45,11.1788682642395,"seMAD","PL"
"p: ",45,0.031529818507191,"seMAD","PL"
"r: ",45,0.0192809689252287,"seMAD","PL"
NA,45,0.0454207837797381,"seMAD","PL"
NA,45,0.0573993101659595,"seMAD","PL"
"S",46,11.0658261852297,"seMAD","PL"
"I",46,3.52668737901786,"seMAD","PL"
"R",46,11.0820914894668,"seMAD","PL"
"p: ",46,0.0303363768025918,"seMAD","PL"
"r: ",46,0.0200818936617214,"seMAD","PL"
NA,46,0.0474933773246156,"seMAD","PL"
NA,46,0.0580469559281104,"seMAD","PL"
"S",47,11.3570714769607,"seMAD","PL"
"I",47,3.1147967132954,"seMAD","PL"
"R",47,11.3890514540044,"seMAD","PL"
"p: ",47,0.0322303511554021,"seMAD","PL"
"r: ",47,0.0220980278290166,"seMAD","PL"
NA,47,0.0485238839365906,"seMAD","PL"
NA,47,0.0552438570344701,"seMAD","PL"
"S",48,11.0373277850561,"seMAD","PL"
"I",48,2.85747614703448,"seMAD","PL"
"R",48,10.9485911433409,"seMAD","PL"
"p: ",48,0.0299562067734396,"seMAD","PL"
"r: ",48,0.0195921038340989,"seMAD","PL"
NA,48,0.0466503511378629,"seMAD","PL"
NA,48,0.0585894744673102,"seMAD","PL"
"S",49,10.8273690116633,"seMAD","PL"
"I",49,2.67224031377089,"seMAD","PL"
"R",49,10.6904941835677,"seMAD","PL"
"p: ",49,0.0290393538987089,"seMAD","PL"
"r: ",49,0.0192665953860592,"seMAD","PL"
NA,49,0.0472440518327073,"seMAD","PL"
NA,49,0.0587685234570398,"seMAD","PL"
"S",50,10.7595910595708,"seMAD","PL"
"I",50,2.53824156727884,"seMAD","PL"
"R",50,10.6309865342995,"seMAD","PL"
"p: ",50,0.0282277642732151,"seMAD","PL"
"r: ",50,0.0195852413648731,"seMAD","PL"
NA,50,0.0460467725049225,"seMAD","PL"
NA,50,0.0570196363394945,"seMAD","PL"
"S",51,10.7977164921949,"seMAD","PL"
"I",51,2.34865026841035,"seMAD","PL"
"R",51,10.615467248103,"seMAD","PL"
"p: ",51,0.0286378424243104,"seMAD","PL"
"r: ",51,0.018994271808001,"seMAD","PL"
NA,51,0.0463414983300631,"seMAD","PL"
NA,51,0.0575586162874973,"seMAD","PL"
"S",52,11.1865059744676,"seMAD","PL"
"I",52,2.14749253537652,"seMAD","PL"
"R",52,11.0685682619789,"seMAD","PL"
"p: ",52,0.0294799535041289,"seMAD","PL"
"r: ",52,0.0200166515047412,"seMAD","PL"
NA,52,0.0445343906237959,"seMAD","PL"
NA,52,0.0543445490954553,"seMAD","PL"
"S",53,11.2384995295023,"seMAD","PL"
"I",53,2.00087442636673,"seMAD","PL"
"R",53,11.2126910571211,"seMAD","PL"
"p: ",53,0.0298384104557595,"seMAD","PL"
"r: ",53,0.0217566268843361,"seMAD","PL"
NA,53,0.0451709343686891,"seMAD","PL"
NA,53,0.0499371349551795,"seMAD","PL"
"S",54,11.111660184632,"seMAD","PL"
"I",54,1.75154169330885,"seMAD","PL"
"R",54,11.1091585116866,"seMAD","PL"
"p: ",54,0.0291507058295506,"seMAD","PL"
"r: ",54,0.0208329921540296,"seMAD","PL"
NA,54,0.045996740639948,"seMAD","PL"
NA,54,0.051830439298249,"seMAD","PL"
"S",55,11.3153210688979,"seMAD","PL"
"I",55,1.52170932654235,"seMAD","PL"
"R",55,11.3001803446611,"seMAD","PL"
"p: ",55,0.0303796870930492,"seMAD","PL"
"r: ",55,0.0214951443366013,"seMAD","PL"
NA,55,0.0441471607308793,"seMAD","PL"
NA,55,0.0483235047940544,"seMAD","PL"
"S",56,11.1405589720215,"seMAD","PL"
"I",56,1.44930194800758,"seMAD","PL"
"R",56,11.1073395271637,"seMAD","PL"
"p: ",56,0.0292697647489536,"seMAD","PL"
"r: ",56,0.0201442934520304,"seMAD","PL"
NA,56,0.0436703943589776,"seMAD","PL"
NA,56,0.0518327265384807,"seMAD","PL"
"S",57,11.2578441432739,"seMAD","PL"
"I",57,1.69467788881965,"seMAD","PL"
"R",57,11.221910837688,"seMAD","PL"
"p: ",57,0.0295004889904154,"seMAD","PL"
"r: ",57,0.020905853875475,"seMAD","PL"
NA,57,0.0444388749564431,"seMAD","PL"
NA,57,0.0498933769173088,"seMAD","PL"
"S",58,11.5269374236971,"seMAD","PL"
"I",58,1.69385542903422,"seMAD","PL"
"R",58,11.5707591415609,"seMAD","PL"
"p: ",58,0.0307244350702008,"seMAD","PL"
"r: ",58,0.0231649016732082,"seMAD","PL"
NA,58,0.045826629184604,"seMAD","PL"
NA,58,0.047876519141828,"seMAD","PL"
"S",59,11.419752000564,"seMAD","PL"
"I",59,1.75191376803899,"seMAD","PL"
"R",59,11.5068566089071,"seMAD","PL"
"p: ",59,0.0305570508360267,"seMAD","PL"
"r: ",59,0.0226127571644309,"seMAD","PL"
NA,59,0.0456925005260846,"seMAD","PL"
NA,59,0.0481496850162857,"seMAD","PL"
"S",60,11.286214612599,"seMAD","PL"
"I",60,1.6129283947657,"seMAD","PL"
"R",60,11.3233968409447,"seMAD","PL"
"p: ",60,0.029591563618596,"seMAD","PL"
"r: ",60,0.0214852630715852,"seMAD","PL"
NA,60,0.0442830930492268,"seMAD","PL"
NA,60,0.0496096894305174,"seMAD","PL"
"S",0,0.000750344623517693,"MAPE","PL"
"I",0,0.112107901562272,"MAPE","PL"
"R",0,0,"MAPE","PL"
"p: ",0,0.120837825430539,"MAPE","PL"
"r: ",0,0.12235358891445,"MAPE","PL"
NA,0,0.101926531659336,"MAPE","PL"
NA,0,0.252915781368698,"MAPE","PL"
"S",1,0.0010985324760693,"MAPE","PL"
"I",1,0.0775573616004546,"MAPE","PL"
"R",1,0.330992822966507,"MAPE","PL"
"p: ",1,0.088482130806914,"MAPE","PL"
"r: ",1,0.165747749143781,"MAPE","PL"
NA,1,0.106634346006931,"MAPE","PL"
NA,1,0.235066587265467,"MAPE","PL"
"S",2,0.00228106700085292,"MAPE","PL"
"I",2,0.161210240007521,"MAPE","PL"
"R",2,0.27568238098688,"MAPE","PL"
"p: ",2,0.119083964025997,"MAPE","PL"
"r: ",2,0.244719943939217,"MAPE","PL"
NA,2,0.163968100506464,"MAPE","PL"
NA,2,0.303935515235163,"MAPE","PL"
"S",3,0.00222356452557664,"MAPE","PL"
"I",3,0.182647862198817,"MAPE","PL"
"R",3,0.236066029769098,"MAPE","PL"
"p: ",3,0.134863072926551,"MAPE","PL"
"r: ",3,0.243265282167207,"MAPE","PL"
NA,3,0.0926909604078943,"MAPE","PL"
NA,3,0.340119284493013,"MAPE","PL"
"S",4,0.00526123215317503,"MAPE","PL"
"I",4,0.384256106391384,"MAPE","PL"
"R",4,0.272864651874119,"MAPE","PL"
"p: ",4,0.183606634437071,"MAPE","PL"
"r: ",4,0.258118604301082,"MAPE","PL"
NA,4,0.133208949425707,"MAPE","PL"
NA,4,0.374818467783492,"MAPE","PL"
"S",5,0.0100478797047305,"MAPE","PL"
"I",5,0.568304513069818,"MAPE","PL"
"R",5,0.261477285698784,"MAPE","PL"
"p: ",5,0.222163443975441,"MAPE","PL"
"r: ",5,0.26198135339226,"MAPE","PL"
NA,5,0.148687305126965,"MAPE","PL"
NA,5,0.460014029362629,"MAPE","PL"
"S",6,0.010599708737481,"MAPE","PL"
"I",6,0.31784984637311,"MAPE","PL"
"R",6,0.167410022525353,"MAPE","PL"
"p: ",6,0.146679804496573,"MAPE","PL"
"r: ",6,0.256510911170119,"MAPE","PL"
NA,6,0.111004200953601,"MAPE","PL"
NA,6,0.19736595819171,"MAPE","PL"
"S",7,0.011885294197421,"MAPE","PL"
"I",7,0.122896500590515,"MAPE","PL"
"R",7,0.199663347502942,"MAPE","PL"
"p: ",7,0.203686332329981,"MAPE","PL"
"r: ",7,0.220831811669271,"MAPE","PL"
NA,7,0.0804933197814055,"MAPE","PL"
NA,7,0.159766719299798,"MAPE","PL"
"S",8,0.00703177991081899,"MAPE","PL"
"I",8,0.0426324269889876,"MAPE","PL"
"R",8,0.189832767451708,"MAPE","PL"
"p: ",8,0.164484473164355,"MAPE","PL"
"r: ",8,0.198316298210517,"MAPE","PL"
NA,8,0.0693719406410395,"MAPE","PL"
NA,8,0.185960977475022,"MAPE","PL"
"S",9,0.00616532829160277,"MAPE","PL"
"I",9,0.122696833925838,"MAPE","PL"
"R",9,0.145937878871389,"MAPE","PL"
"p: ",9,0.130383878331984,"MAPE","PL"
"r: ",9,0.190681326282814,"MAPE","PL"
NA,9,0.0764970208990265,"MAPE","PL"
NA,9,0.206544239070368,"MAPE","PL"
"S",10,0.00965345460080126,"MAPE","PL"
"I",10,0.180045064449165,"MAPE","PL"
"R",10,0.154000692122004,"MAPE","PL"
"p: ",10,0.140874467951153,"MAPE","PL"
"r: ",10,0.195541583069762,"MAPE","PL"
NA,10,0.0894415493592377,"MAPE","PL"
NA,10,0.187175423367227,"MAPE","PL"
"S",11,0.0152634045460333,"MAPE","PL"
"I",11,0.179813250848594,"MAPE","PL"
"R",11,0.175104224821267,"MAPE","PL"
"p: ",11,0.142277497809641,"MAPE","PL"
"r: ",11,0.206973540174185,"MAPE","PL"
NA,11,0.0776241734976341,"MAPE","PL"
NA,11,0.15323840313953,"MAPE","PL"
"S",12,0.0223397736190131,"MAPE","PL"
"I",12,0.242440683034983,"MAPE","PL"
"R",12,0.163541533531125,"MAPE","PL"
"p: ",12,0.154821625754519,"MAPE","PL"
"r: ",12,0.224651621003087,"MAPE","PL"
NA,12,0.0843414628704774,"MAPE","PL"
NA,12,0.160792253154257,"MAPE","PL"
"S",13,0.0234809960683932,"MAPE","PL"
"I",13,0.153012159742119,"MAPE","PL"
"R",13,0.146110452383077,"MAPE","PL"
"p: ",13,0.139656910252261,"MAPE","PL"
"r: ",13,0.203120363871588,"MAPE","PL"
NA,13,0.0839457889901413,"MAPE","PL"
NA,13,0.13218618194665,"MAPE","PL"
"S",14,0.0344958305466883,"MAPE","PL"
"I",14,0.0926156272388372,"MAPE","PL"
"R",14,0.16910034208591,"MAPE","PL"
"p: ",14,0.156920116661689,"MAPE","PL"
"r: ",14,0.252181674841194,"MAPE","PL"
NA,14,0.097620902947401,"MAPE","PL"
NA,14,0.154443026427922,"MAPE","PL"
"S",15,0.0498709064844777,"MAPE","PL"
"I",15,0.109651263307988,"MAPE","PL"
"R",15,0.169971585178982,"MAPE","PL"
"p: ",15,0.173274895838345,"MAPE","PL"
"r: ",15,0.269741638875721,"MAPE","PL"
NA,15,0.0999567031971984,"MAPE","PL"
NA,15,0.169640895691074,"MAPE","PL"
"S",16,0.0648908662960519,"MAPE","PL"
"I",16,0.123404710276013,"MAPE","PL"
"R",16,0.184605207400768,"MAPE","PL"
"p: ",16,0.191789205098918,"MAPE","PL"
"r: ",16,0.229091025030014,"MAPE","PL"
NA,16,0.0929822045177862,"MAPE","PL"
NA,16,0.172972226574858,"MAPE","PL"
"S",17,0.0657437220985453,"MAPE","PL"
"I",17,0.128638797230664,"MAPE","PL"
"R",17,0.183837096040108,"MAPE","PL"
"p: ",17,0.194707073448061,"MAPE","PL"
"r: ",17,0.225689955193144,"MAPE","PL"
NA,17,0.113452820725538,"MAPE","PL"
NA,17,0.208634618841043,"MAPE","PL"
"S",18,0.0601616534200773,"MAPE","PL"
"I",18,0.142671691495827,"MAPE","PL"
"R",18,0.16704358969846,"MAPE","PL"
"p: ",18,0.164316641791086,"MAPE","PL"
"r: ",18,0.186853784957058,"MAPE","PL"
NA,18,0.0898878026704265,"MAPE","PL"
NA,18,0.171054514147119,"MAPE","PL"
"S",19,0.0668554528679099,"MAPE","PL"
"I",19,0.144472323468506,"MAPE","PL"
"R",19,0.164427533658034,"MAPE","PL"
"p: ",19,0.108642064274178,"MAPE","PL"
"r: ",19,0.211638043106632,"MAPE","PL"
NA,19,0.0920499558504466,"MAPE","PL"
NA,19,0.178347726851015,"MAPE","PL"
"S",20,0.0455263808830031,"MAPE","PL"
"I",20,0.147121232648591,"MAPE","PL"
"R",20,0.154652793800823,"MAPE","PL"
"p: ",20,0.100018932850359,"MAPE","PL"
"r: ",20,0.177364410604747,"MAPE","PL"
NA,20,0.069420076533835,"MAPE","PL"
NA,20,0.138944078209491,"MAPE","PL"
"S",21,0.0617558394813996,"MAPE","PL"
"I",21,0.156264854586516,"MAPE","PL"
"R",21,0.140943163102118,"MAPE","PL"
"p: ",21,0.0852729901541606,"MAPE","PL"
"r: ",21,0.138101034561019,"MAPE","PL"
NA,21,0.0756607569377545,"MAPE","PL"
NA,21,0.135672258218992,"MAPE","PL"
"S",22,0.0788612041588961,"MAPE","PL"
"I",22,0.201213145406542,"MAPE","PL"
"R",22,0.128796175715316,"MAPE","PL"
"p: ",22,0.0470033239415469,"MAPE","PL"
"r: ",22,0.0940402650810288,"MAPE","PL"
NA,22,0.0668332598972583,"MAPE","PL"
NA,22,0.134091336138424,"MAPE","PL"
"S",23,0.0813713559875342,"MAPE","PL"
"I",23,0.189104171307244,"MAPE","PL"
"R",23,0.134795610460017,"MAPE","PL"
"p: ",23,0.0640827002563738,"MAPE","PL"
"r: ",23,0.105610686018146,"MAPE","PL"
NA,23,0.0652625745051181,"MAPE","PL"
NA,23,0.139137845794105,"MAPE","PL"
"S",24,0.0836445505131499,"MAPE","PL"
"I",24,0.152121017987755,"MAPE","PL"
"R",24,0.144980819064492,"MAPE","PL"
"p: ",24,0.0886155861764926,"MAPE","PL"
"r: ",24,0.112921901581678,"MAPE","PL"
NA,24,0.0663084407000458,"MAPE","PL"
NA,24,0.0958007652778865,"MAPE","PL"
"S",25,0.0955738910031616,"MAPE","PL"
"I",25,0.202484067205464,"MAPE","PL"
"R",25,0.120272001201984,"MAPE","PL"
"p: ",25,0.0722996980723005,"MAPE","PL"
"r: ",25,0.088933424390388,"MAPE","PL"
NA,25,0.0531973854015687,"MAPE","PL"
NA,25,0.122072614346855,"MAPE","PL"
"S",26,0.121259897435003,"MAPE","PL"
"I",26,0.198683621093609,"MAPE","PL"
"R",26,0.125261389697656,"MAPE","PL"
"p: ",26,0.0690439321524792,"MAPE","PL"
"r: ",26,0.0986844710048095,"MAPE","PL"
NA,26,0.0513328291192043,"MAPE","PL"
NA,26,0.1232515741011,"MAPE","PL"
"S",27,0.116013076246129,"MAPE","PL"
"I",27,0.215620020697658,"MAPE","PL"
"R",27,0.115844047953542,"MAPE","PL"
"p: ",27,0.065672751305114,"MAPE","PL"
"r: ",27,0.0834865827488868,"MAPE","PL"
NA,27,0.0638542456945923,"MAPE","PL"
NA,27,0.135635370332947,"MAPE","PL"
"S",28,0.128346764737804,"MAPE","PL"
"I",28,0.246666993826805,"MAPE","PL"
"R",28,0.111715557330909,"MAPE","PL"
"p: ",28,0.0624909130982891,"MAPE","PL"
"r: ",28,0.0795423505179257,"MAPE","PL"
NA,28,0.0715901656413227,"MAPE","PL"
NA,28,0.155163088716324,"MAPE","PL"
"S",29,0.0969427433558569,"MAPE","PL"
"I",29,0.233635175595954,"MAPE","PL"
"R",29,0.107734848895656,"MAPE","PL"
"p: ",29,0.0689797082136901,"MAPE","PL"
"r: ",29,0.0842369730149047,"MAPE","PL"
NA,29,0.060774002850993,"MAPE","PL"
NA,29,0.125788528947189,"MAPE","PL"
"S",30,0.107614759563508,"MAPE","PL"
"I",30,0.234303140205554,"MAPE","PL"
"R",30,0.107666749840938,"MAPE","PL"
"p: ",30,0.0817688647684345,"MAPE","PL"
"r: ",30,0.0808534230680463,"MAPE","PL"
NA,30,0.0483046119097954,"MAPE","PL"
NA,30,0.114603982047827,"MAPE","PL"
"S",31,0.0917827668785382,"MAPE","PL"
"I",31,0.128314156563912,"MAPE","PL"
"R",31,0.084804124823131,"MAPE","PL"
"p: ",31,0.0918855838229467,"MAPE","PL"
"r: ",31,0.0560728656659974,"MAPE","PL"
NA,31,0.0294219267183051,"MAPE","PL"
NA,31,0.0558670130260903,"MAPE","PL"
"S",32,0.0905580211963433,"MAPE","PL"
"I",32,0.106245888980342,"MAPE","PL"
"R",32,0.0898936424705177,"MAPE","PL"
"p: ",32,0.120533622102726,"MAPE","PL"
"r: ",32,0.0729984743005231,"MAPE","PL"
NA,32,0.0409406848696256,"MAPE","PL"
NA,32,0.03402464448487,"MAPE","PL"
"S",33,0.0923565528573671,"MAPE","PL"
"I",33,0.11725255737126,"MAPE","PL"
"R",33,0.0828703267137476,"MAPE","PL"
"p: ",33,0.113522524918971,"MAPE","PL"
"r: ",33,0.065584433773698,"MAPE","PL"
NA,33,0.0359732731996653,"MAPE","PL"
NA,33,0.0327687943184673,"MAPE","PL"
"S",34,0.0960469396204555,"MAPE","PL"
"I",34,0.104548394445833,"MAPE","PL"
"R",34,0.0789458622103792,"MAPE","PL"
"p: ",34,0.122819012246651,"MAPE","PL"
"r: ",34,0.0655830611804255,"MAPE","PL"
NA,34,0.036456642037903,"MAPE","PL"
NA,34,0.026841174270509,"MAPE","PL"
"S",35,0.0740313767749808,"MAPE","PL"
"I",35,0.104345642425743,"MAPE","PL"
"R",35,0.0737880830916409,"MAPE","PL"
"p: ",35,0.106682251262324,"MAPE","PL"
"r: ",35,0.0624223406301697,"MAPE","PL"
NA,35,0.0319394093839013,"MAPE","PL"
NA,35,0.036427351067926,"MAPE","PL"
"S",36,0.0746875099849348,"MAPE","PL"
"I",36,0.166048254782677,"MAPE","PL"
"R",36,0.0668656379232055,"MAPE","PL"
"p: ",36,0.100088692268165,"MAPE","PL"
"r: ",36,0.0595595314740373,"MAPE","PL"
NA,36,0.0310352339496085,"MAPE","PL"
NA,36,0.0484989126948285,"MAPE","PL"
"S",37,0.0808779608057318,"MAPE","PL"
"I",37,0.165601862303949,"MAPE","PL"
"R",37,0.0650022524930305,"MAPE","PL"
"p: ",37,0.123667147372172,"MAPE","PL"
"r: ",37,0.0696964890069488,"MAPE","PL"
NA,37,0.0374878548369495,"MAPE","PL"
NA,37,0.040028473682569,"MAPE","PL"
"S",38,0.0988107080441822,"MAPE","PL"
"I",38,0.135913058723127,"MAPE","PL"
"R",38,0.073190499808444,"MAPE","PL"
"p: ",38,0.130975274437573,"MAPE","PL"
"r: ",38,0.0760464364266867,"MAPE","PL"
NA,38,0.0351331679747337,"MAPE","PL"
NA,38,0.0391595721872773,"MAPE","PL"
"S",39,0.106451121075387,"MAPE","PL"
"I",39,0.170468138139072,"MAPE","PL"
"R",39,0.0623091809742693,"MAPE","PL"
"p: ",39,0.111158806448604,"MAPE","PL"
"r: ",39,0.0536270282983701,"MAPE","PL"
NA,39,0.0230721574370234,"MAPE","PL"
NA,39,0.0539184926418764,"MAPE","PL"
"S",40,0.094393164044416,"MAPE","PL"
"I",40,0.170543008840765,"MAPE","PL"
"R",40,0.0500890793952682,"MAPE","PL"
"p: ",40,0.0993876289902662,"MAPE","PL"
"r: ",40,0.0462171543750733,"MAPE","PL"
NA,40,0.0213260751972242,"MAPE","PL"
NA,40,0.0560028180191339,"MAPE","PL"
"S",41,0.103429598744335,"MAPE","PL"
"I",41,0.215198636733511,"MAPE","PL"
"R",41,0.048432456197991,"MAPE","PL"
"p: ",41,0.0880822083434999,"MAPE","PL"
"r: ",41,0.0346187050448128,"MAPE","PL"
NA,41,0.0296638694120898,"MAPE","PL"
NA,41,0.0661109589476926,"MAPE","PL"
"S",42,0.111895658258999,"MAPE","PL"
"I",42,0.219364677281905,"MAPE","PL"
"R",42,0.0523847741086239,"MAPE","PL"
"p: ",42,0.0885855205628978,"MAPE","PL"
"r: ",42,0.0414146040346092,"MAPE","PL"
NA,42,0.026449663945162,"MAPE","PL"
NA,42,0.0663961113564697,"MAPE","PL"
"S",43,0.135674484529057,"MAPE","PL"
"I",43,0.223605651567583,"MAPE","PL"
"R",43,0.058292929382246,"MAPE","PL"
"p: ",43,0.0997852884015011,"MAPE","PL"
"r: ",43,0.0526151406161126,"MAPE","PL"
NA,43,0.0206347110475645,"MAPE","PL"
NA,43,0.0665818917886979,"MAPE","PL"
"S",44,0.120016011814665,"MAPE","PL"
"I",44,0.253279838419962,"MAPE","PL"
"R",44,0.0495717164327653,"MAPE","PL"
"p: ",44,0.0912297380269253,"MAPE","PL"
"r: ",44,0.0401962585662224,"MAPE","PL"
NA,44,0.0271570958119284,"MAPE","PL"
NA,44,0.0692227456393707,"MAPE","PL"
"S",45,0.113378236833268,"MAPE","PL"
"I",45,0.258736670804195,"MAPE","PL"
"R",45,0.0511421633978438,"MAPE","PL"
"p: ",45,0.0946687914628999,"MAPE","PL"
"r: ",45,0.0402768998982788,"MAPE","PL"
NA,45,0.0267243265921165,"MAPE","PL"
NA,45,0.0677401617476032,"MAPE","PL"
"S",46,0.101226248191317,"MAPE","PL"
"I",46,0.233363817652961,"MAPE","PL"
"R",46,0.0455860293135736,"MAPE","PL"
"p: ",46,0.0892439302876458,"MAPE","PL"
"r: ",46,0.0382231703778122,"MAPE","PL"
NA,46,0.0255324406180831,"MAPE","PL"
NA,46,0.0620144067322805,"MAPE","PL"
"S",47,0.105318578647703,"MAPE","PL"
"I",47,0.243730324470513,"MAPE","PL"
"R",47,0.0502306358957749,"MAPE","PL"
"p: ",47,0.0960388454620423,"MAPE","PL"
"r: ",47,0.0434791514833894,"MAPE","PL"
NA,47,0.0228287523699547,"MAPE","PL"
NA,47,0.0603434351698905,"MAPE","PL"
"S",48,0.105528011773795,"MAPE","PL"
"I",48,0.2446294801787,"MAPE","PL"
"R",48,0.0464453679896705,"MAPE","PL"
"p: ",48,0.0879188853058446,"MAPE","PL"
"r: ",48,0.0379458505175349,"MAPE","PL"
NA,48,0.0262234640623229,"MAPE","PL"
NA,48,0.063073947863617,"MAPE","PL"
"S",49,0.108275821729114,"MAPE","PL"
"I",49,0.267020637822564,"MAPE","PL"
"R",49,0.0458087345438472,"MAPE","PL"
"p: ",49,0.0848445842646892,"MAPE","PL"
"r: ",49,0.0364360079448007,"MAPE","PL"
NA,49,0.0273013285479542,"MAPE","PL"
NA,49,0.064773292726044,"MAPE","PL"
"S",50,0.108183973719143,"MAPE","PL"
"I",50,0.2876590323796,"MAPE","PL"
"R",50,0.0456193579646566,"MAPE","PL"
"p: ",50,0.0827465415993289,"MAPE","PL"
"r: ",50,0.0376883650435987,"MAPE","PL"
NA,50,0.0257183704432072,"MAPE","PL"
NA,50,0.0628646049977616,"MAPE","PL"
"S",51,0.116011471521796,"MAPE","PL"
"I",51,0.248698350870113,"MAPE","PL"
"R",51,0.0495016206830446,"MAPE","PL"
"p: ",51,0.0849128938939825,"MAPE","PL"
"r: ",51,0.0380260703644277,"MAPE","PL"
NA,51,0.026644527902774,"MAPE","PL"
NA,51,0.066117979236214,"MAPE","PL"
"S",52,0.120487267546122,"MAPE","PL"
"I",52,0.201000788617068,"MAPE","PL"
"R",52,0.0553832652340468,"MAPE","PL"
"p: ",52,0.0911058611714431,"MAPE","PL"
"r: ",52,0.0445558319819664,"MAPE","PL"
NA,52,0.0220148198611172,"MAPE","PL"
NA,52,0.0626311701285839,"MAPE","PL"
"S",53,0.120701621747674,"MAPE","PL"
"I",53,0.232525462982026,"MAPE","PL"
"R",53,0.0540518532474454,"MAPE","PL"
"p: ",53,0.0898998882959877,"MAPE","PL"
"r: ",53,0.0462953197312693,"MAPE","PL"
NA,53,0.0243569549078528,"MAPE","PL"
NA,53,0.0601891865445646,"MAPE","PL"
"S",54,0.126134853304438,"MAPE","PL"
"I",54,0.218371515679443,"MAPE","PL"
"R",54,0.055733899533149,"MAPE","PL"
"p: ",54,0.0885798501584258,"MAPE","PL"
"r: ",54,0.0459553420316725,"MAPE","PL"
NA,54,0.0195820572641813,"MAPE","PL"
NA,54,0.0620057252825918,"MAPE","PL"
"S",55,0.129260483927844,"MAPE","PL"
"I",55,0.189428966316383,"MAPE","PL"
"R",55,0.058626236559114,"MAPE","PL"
"p: ",55,0.09480634929088,"MAPE","PL"
"r: ",55,0.0512817986960885,"MAPE","PL"
NA,55,0.0248438405045683,"MAPE","PL"
NA,55,0.0610763620937909,"MAPE","PL"
"S",56,0.124665934431585,"MAPE","PL"
"I",56,0.206929404234931,"MAPE","PL"
"R",56,0.0564803994895276,"MAPE","PL"
"p: ",56,0.0912054552315435,"MAPE","PL"
"r: ",56,0.0470779869010249,"MAPE","PL"
NA,56,0.0202720021232309,"MAPE","PL"
NA,56,0.0609916548425601,"MAPE","PL"
"S",57,0.125622693703974,"MAPE","PL"
"I",57,0.323613547671046,"MAPE","PL"
"R",57,0.0563772258341135,"MAPE","PL"
"p: ",57,0.0913594241030233,"MAPE","PL"
"r: ",57,0.0477939383175024,"MAPE","PL"
NA,57,0.0239282202243886,"MAPE","PL"
NA,57,0.0584948039501957,"MAPE","PL"
"S",58,0.121247838685622,"MAPE","PL"
"I",58,0.324239114606087,"MAPE","PL"
"R",58,0.0582945156555173,"MAPE","PL"
"p: ",58,0.0975798474889571,"MAPE","PL"
"r: ",58,0.0558377863466025,"MAPE","PL"
NA,58,0.0250364017279517,"MAPE","PL"
NA,58,0.054477856293727,"MAPE","PL"
"S",59,0.122843235524363,"MAPE","PL"
"I",59,0.366514567807671,"MAPE","PL"
"R",59,0.0582768485404457,"MAPE","PL"
"p: ",59,0.0973671275849858,"MAPE","PL"
"r: ",59,0.0546780195389952,"MAPE","PL"
NA,59,0.0251766320066393,"MAPE","PL"
NA,59,0.0557495072675624,"MAPE","PL"
"S",60,0.122932532467195,"MAPE","PL"
"I",60,0.329569656784847,"MAPE","PL"
"R",60,0.05699592228418,"MAPE","PL"
"p: ",60,0.0944264231965072,"MAPE","PL"
"r: ",60,0.0521281897556805,"MAPE","PL"
NA,60,0.0239043774112275,"MAPE","PL"
NA,60,0.0567444134957315,"MAPE","PL"
"S",0,0.00974596184439153,"seMAPE","PL"
"I",0,0.10638105602696,"seMAPE","PL"
"R",0,0,"seMAPE","PL"
"p: ",0,0.123199004105982,"seMAPE","PL"
