"parameter","time","value","statistic","method"
"R",17,2.0088017710217,"seMAD","LW99"
"p: S->I",17,0.00775359664899857,"seMAD","LW99"
"p: I->R",17,0.00863424544664159,"seMAD","LW99"
"r: S->I",17,0.0198554733986281,"seMAD","LW99"
"r: I->R",17,0.0203120225955746,"seMAD","LW99"
"S",18,2.63264837090813,"seMAD","LW99"
"I",18,2.5857191321716,"seMAD","LW99"
"R",18,2.17946447931939,"seMAD","LW99"
"p: S->I",18,0.00774005546745643,"seMAD","LW99"
"p: I->R",18,0.00768088439223092,"seMAD","LW99"
"r: S->I",18,0.0192047123686126,"seMAD","LW99"
"r: I->R",18,0.0196462269477783,"seMAD","LW99"
"S",19,2.42511568471485,"seMAD","LW99"
"I",19,2.65978363191804,"seMAD","LW99"
"R",19,2.16604568071606,"seMAD","LW99"
"p: S->I",19,0.00756481536653622,"seMAD","LW99"
"p: I->R",19,0.00856466268195826,"seMAD","LW99"
"r: S->I",19,0.0186958321008548,"seMAD","LW99"
"r: I->R",19,0.0193590496396495,"seMAD","LW99"
"S",20,2.45887203241828,"seMAD","LW99"
"I",20,2.60304640185041,"seMAD","LW99"
"R",20,2.27346239143331,"seMAD","LW99"
"p: S->I",20,0.00742867065509581,"seMAD","LW99"
"p: I->R",20,0.00857768273789004,"seMAD","LW99"
"r: S->I",20,0.0183565981348828,"seMAD","LW99"
"r: I->R",20,0.0187851806269136,"seMAD","LW99"
"S",21,2.55367619544475,"seMAD","LW99"
"I",21,2.83757090769888,"seMAD","LW99"
"R",21,2.39160741004922,"seMAD","LW99"
"p: S->I",21,0.00733430569779431,"seMAD","LW99"
"p: I->R",21,0.00854431993738529,"seMAD","LW99"
"r: S->I",21,0.0185692189917012,"seMAD","LW99"
"r: I->R",21,0.0189714064995949,"seMAD","LW99"
"S",22,2.50631968478373,"seMAD","LW99"
"I",22,2.87055631316482,"seMAD","LW99"
"R",22,2.48438887536853,"seMAD","LW99"
"p: S->I",22,0.00723158768637557,"seMAD","LW99"
"p: I->R",22,0.00861527676491547,"seMAD","LW99"
"r: S->I",22,0.0186309666656749,"seMAD","LW99"
"r: I->R",22,0.0185555988933468,"seMAD","LW99"
"S",23,2.36379940361346,"seMAD","LW99"
"I",23,2.85040697098805,"seMAD","LW99"
"R",23,2.33415726875541,"seMAD","LW99"
"p: S->I",23,0.00718148815483365,"seMAD","LW99"
"p: I->R",23,0.0081887107434396,"seMAD","LW99"
"r: S->I",23,0.0180098946254406,"seMAD","LW99"
"r: I->R",23,0.0183060278420826,"seMAD","LW99"
"S",24,2.3604602379148,"seMAD","LW99"
"I",24,2.81613570544901,"seMAD","LW99"
"R",24,2.37481214199993,"seMAD","LW99"
"p: S->I",24,0.00697241201984963,"seMAD","LW99"
"p: I->R",24,0.00828061080517281,"seMAD","LW99"
"r: S->I",24,0.0178416011078637,"seMAD","LW99"
"r: I->R",24,0.0180038317819851,"seMAD","LW99"
"S",25,2.41624994484956,"seMAD","LW99"
"I",25,2.82540331519652,"seMAD","LW99"
"R",25,2.38173672072181,"seMAD","LW99"
"p: S->I",25,0.00698573706231893,"seMAD","LW99"
"p: I->R",25,0.00812407880482048,"seMAD","LW99"
"r: S->I",25,0.0178634497854776,"seMAD","LW99"
"r: I->R",25,0.0179686026996067,"seMAD","LW99"
"S",26,2.3693494288587,"seMAD","LW99"
"I",26,2.81282225759634,"seMAD","LW99"
"R",26,2.37996402847571,"seMAD","LW99"
"p: S->I",26,0.0071749581600209,"seMAD","LW99"
"p: I->R",26,0.00855953706676621,"seMAD","LW99"
"r: S->I",26,0.0176234723878194,"seMAD","LW99"
"r: I->R",26,0.0177375543142119,"seMAD","LW99"
"S",27,2.33666913229082,"seMAD","LW99"
"I",27,2.48015440439062,"seMAD","LW99"
"R",27,2.08144266705731,"seMAD","LW99"
"p: S->I",27,0.00700082603938783,"seMAD","LW99"
"p: I->R",27,0.00745921577882418,"seMAD","LW99"
"r: S->I",27,0.0174846963328904,"seMAD","LW99"
"r: I->R",27,0.0175344475644113,"seMAD","LW99"
"S",28,2.32466524111659,"seMAD","LW99"
"I",28,2.44162098686261,"seMAD","LW99"
"R",28,2.08562048819352,"seMAD","LW99"
"p: S->I",28,0.00680883492674737,"seMAD","LW99"
"p: I->R",28,0.00678294007319124,"seMAD","LW99"
"r: S->I",28,0.0172248647233069,"seMAD","LW99"
"r: I->R",28,0.0174287064130801,"seMAD","LW99"
"S",29,2.3324978103408,"seMAD","LW99"
"I",29,2.36836317370889,"seMAD","LW99"
"R",29,2.07530837374121,"seMAD","LW99"
"p: S->I",29,0.0067594612966584,"seMAD","LW99"
"p: I->R",29,0.00691540650869183,"seMAD","LW99"
"r: S->I",29,0.017107160356058,"seMAD","LW99"
"r: I->R",29,0.0173671101126925,"seMAD","LW99"
"S",30,2.33262921674784,"seMAD","LW99"
"I",30,2.26201632004276,"seMAD","LW99"
"R",30,2.050425353723,"seMAD","LW99"
"p: S->I",30,0.00675362091663816,"seMAD","LW99"
"p: I->R",30,0.00700765735219532,"seMAD","LW99"
"r: S->I",30,0.0170027405809928,"seMAD","LW99"
"r: I->R",30,0.017101046041393,"seMAD","LW99"
"S",31,2.31131401489742,"seMAD","LW99"
"I",31,2.18134760425244,"seMAD","LW99"
"R",31,2.01496253571212,"seMAD","LW99"
"p: S->I",31,0.00667519505810489,"seMAD","LW99"
"p: I->R",31,0.00626843213398653,"seMAD","LW99"
"r: S->I",31,0.0167022636279358,"seMAD","LW99"
"r: I->R",31,0.0171154536343016,"seMAD","LW99"
"S",32,2.31151361864025,"seMAD","LW99"
"I",32,2.13993309004495,"seMAD","LW99"
"R",32,2.04486241423638,"seMAD","LW99"
"p: S->I",32,0.00669438756715842,"seMAD","LW99"
"p: I->R",32,0.00646709856080902,"seMAD","LW99"
"r: S->I",32,0.0171706606584283,"seMAD","LW99"
"r: I->R",32,0.0171754183656061,"seMAD","LW99"
"S",33,2.37981188705635,"seMAD","LW99"
"I",33,2.08650750669513,"seMAD","LW99"
"R",33,2.13225759370043,"seMAD","LW99"
"p: S->I",33,0.00706327923370321,"seMAD","LW99"
"p: I->R",33,0.00614016410737756,"seMAD","LW99"
"r: S->I",33,0.0168421301866984,"seMAD","LW99"
"r: I->R",33,0.0165415355500361,"seMAD","LW99"
"S",34,2.39935788226045,"seMAD","LW99"
"I",34,1.99585079555635,"seMAD","LW99"
"R",34,2.16330588112768,"seMAD","LW99"
"p: S->I",34,0.00707599751651838,"seMAD","LW99"
"p: I->R",34,0.00606801900330259,"seMAD","LW99"
"r: S->I",34,0.0169811653637764,"seMAD","LW99"
"r: I->R",34,0.016769433357003,"seMAD","LW99"
"S",35,2.4128225726578,"seMAD","LW99"
"I",35,1.93015237582216,"seMAD","LW99"
"R",35,2.21419603926417,"seMAD","LW99"
"p: S->I",35,0.00706823159241587,"seMAD","LW99"
"p: I->R",35,0.00614023265405765,"seMAD","LW99"
"r: S->I",35,0.0168880574957395,"seMAD","LW99"
"r: I->R",35,0.0165609596974307,"seMAD","LW99"
"S",36,2.43484080892156,"seMAD","LW99"
"I",36,1.87376947740269,"seMAD","LW99"
"R",36,2.21303513987849,"seMAD","LW99"
"p: S->I",36,0.00705933299939961,"seMAD","LW99"
"p: I->R",36,0.00590311037454012,"seMAD","LW99"
"r: S->I",36,0.0164523088698782,"seMAD","LW99"
"r: I->R",36,0.0163325839249459,"seMAD","LW99"
"S",37,2.42582993293126,"seMAD","LW99"
"I",37,1.81876883819174,"seMAD","LW99"
"R",37,2.21703123746895,"seMAD","LW99"
"p: S->I",37,0.00704002484372763,"seMAD","LW99"
"p: I->R",37,0.00586425359468589,"seMAD","LW99"
"r: S->I",37,0.0166530798881721,"seMAD","LW99"
"r: I->R",37,0.0166071987193367,"seMAD","LW99"
"S",38,2.41476118692615,"seMAD","LW99"
"I",38,1.75088444680835,"seMAD","LW99"
"R",38,2.23727074534371,"seMAD","LW99"
"p: S->I",38,0.0069819180940783,"seMAD","LW99"
"p: I->R",38,0.00575427056852516,"seMAD","LW99"
"r: S->I",38,0.0165139251911287,"seMAD","LW99"
"r: I->R",38,0.016210003217261,"seMAD","LW99"
"S",39,2.43715720785677,"seMAD","LW99"
"I",39,1.68374121940614,"seMAD","LW99"
"R",39,2.24909495914481,"seMAD","LW99"
"p: S->I",39,0.0069937235565699,"seMAD","LW99"
"p: I->R",39,0.00567430294447624,"seMAD","LW99"
"r: S->I",39,0.0165941194094924,"seMAD","LW99"
"r: I->R",39,0.0163243530307622,"seMAD","LW99"
"S",40,2.41294615492105,"seMAD","LW99"
"I",40,1.60853557086198,"seMAD","LW99"
"R",40,2.2397126381404,"seMAD","LW99"
"p: S->I",40,0.00698921114895066,"seMAD","LW99"
"p: I->R",40,0.00555624109570957,"seMAD","LW99"
"r: S->I",40,0.0164469505189761,"seMAD","LW99"
"r: I->R",40,0.016086091495381,"seMAD","LW99"
"S",41,2.4151229419905,"seMAD","LW99"
"I",41,1.56121984638834,"seMAD","LW99"
"R",41,2.23362181882746,"seMAD","LW99"
"p: S->I",41,0.00698608367966578,"seMAD","LW99"
"p: I->R",41,0.0053945872681786,"seMAD","LW99"
"r: S->I",41,0.0163607059964698,"seMAD","LW99"
"r: I->R",41,0.01636647038294,"seMAD","LW99"
"S",42,2.42197780419702,"seMAD","LW99"
"I",42,1.51049604182033,"seMAD","LW99"
"R",42,2.25485877434956,"seMAD","LW99"
"p: S->I",42,0.00701913470599198,"seMAD","LW99"
"p: I->R",42,0.00541475929621,"seMAD","LW99"
"r: S->I",42,0.0163096609463537,"seMAD","LW99"
"r: I->R",42,0.0162946192657654,"seMAD","LW99"
"S",43,2.43410653108044,"seMAD","LW99"
"I",43,1.45420592879893,"seMAD","LW99"
"R",43,2.27664981424974,"seMAD","LW99"
"p: S->I",43,0.00703672839744118,"seMAD","LW99"
"p: I->R",43,0.00541629244496757,"seMAD","LW99"
"r: S->I",43,0.0162552643656961,"seMAD","LW99"
"r: I->R",43,0.01617212644566,"seMAD","LW99"
"S",44,2.42314242860121,"seMAD","LW99"
"I",44,1.39418653226253,"seMAD","LW99"
"R",44,2.27484117159444,"seMAD","LW99"
"p: S->I",44,0.00704722124789056,"seMAD","LW99"
"p: I->R",44,0.00531175057308099,"seMAD","LW99"
"r: S->I",44,0.0163494747181571,"seMAD","LW99"
"r: I->R",44,0.0159886486887869,"seMAD","LW99"
"S",45,2.41497564939971,"seMAD","LW99"
"I",45,1.32015280882418,"seMAD","LW99"
"R",45,2.27572606833969,"seMAD","LW99"
"p: S->I",45,0.00703698464660978,"seMAD","LW99"
"p: I->R",45,0.00526334594798725,"seMAD","LW99"
"r: S->I",45,0.0163332514315873,"seMAD","LW99"
"r: I->R",45,0.0160379169948831,"seMAD","LW99"
"S",46,2.42244113587471,"seMAD","LW99"
"I",46,1.2664011963102,"seMAD","LW99"
"R",46,2.2872155988697,"seMAD","LW99"
"p: S->I",46,0.00703965098079726,"seMAD","LW99"
"p: I->R",46,0.00521230115765915,"seMAD","LW99"
"r: S->I",46,0.016238116030309,"seMAD","LW99"
"r: I->R",46,0.0159455080901379,"seMAD","LW99"
"S",47,2.42012624727842,"seMAD","LW99"
"I",47,1.20208107152537,"seMAD","LW99"
"R",47,2.30322185331478,"seMAD","LW99"
"p: S->I",47,0.00705628700508357,"seMAD","LW99"
"p: I->R",47,0.00517928940982977,"seMAD","LW99"
"r: S->I",47,0.0161118837976319,"seMAD","LW99"
"r: I->R",47,0.015812858241824,"seMAD","LW99"
"S",48,2.4244155514536,"seMAD","LW99"
"I",48,1.1553021951008,"seMAD","LW99"
"R",48,2.30196798177872,"seMAD","LW99"
"p: S->I",48,0.00704266408388063,"seMAD","LW99"
"p: I->R",48,0.00519041774435563,"seMAD","LW99"
"r: S->I",48,0.0162127928066434,"seMAD","LW99"
"r: I->R",48,0.0159199227514141,"seMAD","LW99"
"S",49,2.42583180097559,"seMAD","LW99"
"I",49,1.11529282187593,"seMAD","LW99"
"R",49,2.32089362336468,"seMAD","LW99"
"p: S->I",49,0.00705785605865713,"seMAD","LW99"
"p: I->R",49,0.00522264135078196,"seMAD","LW99"
"r: S->I",49,0.0162136517650736,"seMAD","LW99"
"r: I->R",49,0.0158846568572394,"seMAD","LW99"
"S",50,2.4208800982093,"seMAD","LW99"
"I",50,1.07387092002563,"seMAD","LW99"
"R",50,2.31636742533158,"seMAD","LW99"
"p: S->I",50,0.0070446330837089,"seMAD","LW99"
"p: I->R",50,0.00523570644166296,"seMAD","LW99"
"r: S->I",50,0.0161400393908247,"seMAD","LW99"
"r: I->R",50,0.0158708821027344,"seMAD","LW99"
"S",51,2.43175070635378,"seMAD","LW99"
"I",51,1.02899119882076,"seMAD","LW99"
"R",51,2.33463398211967,"seMAD","LW99"
"p: S->I",51,0.00705161407091978,"seMAD","LW99"
"p: I->R",51,0.00523362656821959,"seMAD","LW99"
"r: S->I",51,0.0161314785165625,"seMAD","LW99"
"r: I->R",51,0.0158213295637064,"seMAD","LW99"
"S",52,2.44392821396788,"seMAD","LW99"
"I",52,0.978601871865929,"seMAD","LW99"
"R",52,2.35033997348292,"seMAD","LW99"
"p: S->I",52,0.00705562330795844,"seMAD","LW99"
"p: I->R",52,0.00520284748255144,"seMAD","LW99"
"r: S->I",52,0.0160828663921199,"seMAD","LW99"
"r: I->R",52,0.0157739050150533,"seMAD","LW99"
"S",53,2.45228203557042,"seMAD","LW99"
"I",53,0.945493433278498,"seMAD","LW99"
"R",53,2.37071256546979,"seMAD","LW99"
"p: S->I",53,0.00708708867444118,"seMAD","LW99"
"p: I->R",53,0.00522116078135181,"seMAD","LW99"
"r: S->I",53,0.0161172427007731,"seMAD","LW99"
"r: I->R",53,0.0158208605809297,"seMAD","LW99"
"S",54,2.45256660564559,"seMAD","LW99"
"I",54,0.904794833776274,"seMAD","LW99"
"R",54,2.3741550294157,"seMAD","LW99"
"p: S->I",54,0.00710333732603382,"seMAD","LW99"
"p: I->R",54,0.00520304409263848,"seMAD","LW99"
"r: S->I",54,0.0160733398528712,"seMAD","LW99"
"r: I->R",54,0.0158386811466516,"seMAD","LW99"
"S",55,2.44570129866378,"seMAD","LW99"
"I",55,0.875745479074706,"seMAD","LW99"
"R",55,2.3751782386875,"seMAD","LW99"
"p: S->I",55,0.00711277979269789,"seMAD","LW99"
"p: I->R",55,0.00520715261041807,"seMAD","LW99"
"r: S->I",55,0.0160767345860894,"seMAD","LW99"
"r: I->R",55,0.0158442740975513,"seMAD","LW99"
"S",56,2.44445487114132,"seMAD","LW99"
"I",56,0.832447931003032,"seMAD","LW99"
"R",56,2.38125754912428,"seMAD","LW99"
"p: S->I",56,0.00709261254718672,"seMAD","LW99"
"p: I->R",56,0.00518028126280274,"seMAD","LW99"
"r: S->I",56,0.0160917649462345,"seMAD","LW99"
"r: I->R",56,0.015826669838679,"seMAD","LW99"
"S",57,2.45242174076258,"seMAD","LW99"
"I",57,0.824375916581824,"seMAD","LW99"
"R",57,2.38892309339126,"seMAD","LW99"
"p: S->I",57,0.00712424651591582,"seMAD","LW99"
"p: I->R",57,0.00517821589745235,"seMAD","LW99"
"r: S->I",57,0.0161661670970919,"seMAD","LW99"
"r: I->R",57,0.0158809576121332,"seMAD","LW99"
"S",58,2.45743499362608,"seMAD","LW99"
"I",58,0.774036135719168,"seMAD","LW99"
"R",58,2.40220308085565,"seMAD","LW99"
"p: S->I",58,0.00713639174849841,"seMAD","LW99"
"p: I->R",58,0.00518307077000567,"seMAD","LW99"
"r: S->I",58,0.0162100897275334,"seMAD","LW99"
"r: I->R",58,0.015858717435279,"seMAD","LW99"
"S",59,2.45315196657066,"seMAD","LW99"
"I",59,0.723878767384601,"seMAD","LW99"
"R",59,2.401217642731,"seMAD","LW99"
"p: S->I",59,0.00709098129249581,"seMAD","LW99"
"p: I->R",59,0.00516206003007496,"seMAD","LW99"
"r: S->I",59,0.0161397829777572,"seMAD","LW99"
"r: I->R",59,0.0157461540641839,"seMAD","LW99"
"S",60,2.45240458631566,"seMAD","LW99"
"I",60,0.693433777723222,"seMAD","LW99"
"R",60,2.40343321127572,"seMAD","LW99"
"p: S->I",60,0.00710935302647624,"seMAD","LW99"
"p: I->R",60,0.00516717086760538,"seMAD","LW99"
"r: S->I",60,0.0161148733867579,"seMAD","LW99"
"r: I->R",60,0.0157342377037727,"seMAD","LW99"
"S",0,0.000473174868243455,"MAPE","LW99"
"I",0,0.07422533546566,"MAPE","LW99"
"R",0,0,"MAPE","LW99"
"p: S->I",0,0.116579883106884,"MAPE","LW99"
"p: I->R",0,0.111173942931174,"MAPE","LW99"
"r: S->I",0,0.12274238257652,"MAPE","LW99"
"r: I->R",0,0.176785871316145,"MAPE","LW99"
"S",1,0.000892910011300525,"MAPE","LW99"
"I",1,0.129460710484165,"MAPE","LW99"
"R",1,0.273493041957947,"MAPE","LW99"
"p: S->I",1,0.144389250747231,"MAPE","LW99"
"p: I->R",1,0.144919545485181,"MAPE","LW99"
"r: S->I",1,0.151413261934663,"MAPE","LW99"
"r: I->R",1,0.228504958280266,"MAPE","LW99"
"S",2,0.00174599648566438,"MAPE","LW99"
"I",2,0.182998695533443,"MAPE","LW99"
"R",2,0.217100888032911,"MAPE","LW99"
"p: S->I",2,0.154036900065184,"MAPE","LW99"
"p: I->R",2,0.152859700088106,"MAPE","LW99"
"r: S->I",2,0.15008318848981,"MAPE","LW99"
"r: I->R",2,0.225748692010293,"MAPE","LW99"
"S",3,0.00256453109762917,"MAPE","LW99"
"I",3,0.210534296878293,"MAPE","LW99"
"R",3,0.191916461381331,"MAPE","LW99"
"p: S->I",3,0.154484806773931,"MAPE","LW99"
"p: I->R",3,0.138147897722942,"MAPE","LW99"
"r: S->I",3,0.1258046853629,"MAPE","LW99"
"r: I->R",3,0.218978410585438,"MAPE","LW99"
"S",4,0.0039732300356354,"MAPE","LW99"
"I",4,0.269292310614169,"MAPE","LW99"
"R",4,0.166192213220811,"MAPE","LW99"
"p: S->I",4,0.168701088541196,"MAPE","LW99"
"p: I->R",4,0.122338438806974,"MAPE","LW99"
"r: S->I",4,0.11356416319379,"MAPE","LW99"
"r: I->R",4,0.225491000579251,"MAPE","LW99"
"S",5,0.00547568192637995,"MAPE","LW99"
"I",5,0.273200638276901,"MAPE","LW99"
"R",5,0.157987367637732,"MAPE","LW99"
"p: S->I",5,0.171847528394904,"MAPE","LW99"
"p: I->R",5,0.126405402651917,"MAPE","LW99"
"r: S->I",5,0.102615344776486,"MAPE","LW99"
"r: I->R",5,0.210567607491376,"MAPE","LW99"
"S",6,0.00725259392176135,"MAPE","LW99"
"I",6,0.269520345951814,"MAPE","LW99"
"R",6,0.142250014193066,"MAPE","LW99"
"p: S->I",6,0.16336848175453,"MAPE","LW99"
"p: I->R",6,0.143115829046511,"MAPE","LW99"
"r: S->I",6,0.0855264539987837,"MAPE","LW99"
"r: I->R",6,0.186894505836051,"MAPE","LW99"
"S",7,0.00854175660987489,"MAPE","LW99"
"I",7,0.255808584796092,"MAPE","LW99"
"R",7,0.14990876237417,"MAPE","LW99"
"p: S->I",7,0.174552474083616,"MAPE","LW99"
"p: I->R",7,0.145784456869568,"MAPE","LW99"
"r: S->I",7,0.0871678955590247,"MAPE","LW99"
"r: I->R",7,0.178899646551746,"MAPE","LW99"
"S",8,0.0132453465828904,"MAPE","LW99"
"I",8,0.271249209521334,"MAPE","LW99"
"R",8,0.15831767957565,"MAPE","LW99"
"p: S->I",8,0.188534634780994,"MAPE","LW99"
"p: I->R",8,0.138202638917127,"MAPE","LW99"
"r: S->I",8,0.0871406779164889,"MAPE","LW99"
"r: I->R",8,0.194106834339754,"MAPE","LW99"
"S",9,0.0188128822251637,"MAPE","LW99"
"I",9,0.285125245915267,"MAPE","LW99"
"R",9,0.164805060153271,"MAPE","LW99"
"p: S->I",9,0.183518711113329,"MAPE","LW99"
"p: I->R",9,0.173654028586946,"MAPE","LW99"
"r: S->I",9,0.085965059123682,"MAPE","LW99"
"r: I->R",9,0.183821287672137,"MAPE","LW99"
"S",10,0.0245440354417044,"MAPE","LW99"
"I",10,0.256196007487005,"MAPE","LW99"
"R",10,0.162011430764815,"MAPE","LW99"
"p: S->I",10,0.176428430619856,"MAPE","LW99"
"p: I->R",10,0.171317455582265,"MAPE","LW99"
"r: S->I",10,0.0824194193279428,"MAPE","LW99"
"r: I->R",10,0.179911679971483,"MAPE","LW99"
"S",11,0.0320601715034098,"MAPE","LW99"
"I",11,0.289964933579319,"MAPE","LW99"
"R",11,0.17014529690634,"MAPE","LW99"
"p: S->I",11,0.182798976996553,"MAPE","LW99"
"p: I->R",11,0.186225708082372,"MAPE","LW99"
"r: S->I",11,0.0864565663405854,"MAPE","LW99"
"r: I->R",11,0.200472656887918,"MAPE","LW99"
"S",12,0.0347597041994189,"MAPE","LW99"
"I",12,0.277312067571641,"MAPE","LW99"
"R",12,0.172779118807767,"MAPE","LW99"
"p: S->I",12,0.185316608472257,"MAPE","LW99"
"p: I->R",12,0.185924320790132,"MAPE","LW99"
"r: S->I",12,0.0903242822417188,"MAPE","LW99"
"r: I->R",12,0.209475893849057,"MAPE","LW99"
"S",13,0.0571173411865287,"MAPE","LW99"
"I",13,0.309710195738746,"MAPE","LW99"
"R",13,0.174705519252223,"MAPE","LW99"
"p: S->I",13,0.198114143429353,"MAPE","LW99"
"p: I->R",13,0.176698662463452,"MAPE","LW99"
"r: S->I",13,0.0902284477512923,"MAPE","LW99"
"r: I->R",13,0.210564378634239,"MAPE","LW99"
"S",14,0.0668440112507632,"MAPE","LW99"
"I",14,0.299706122274794,"MAPE","LW99"
"R",14,0.182893425947648,"MAPE","LW99"
"p: S->I",14,0.196730452032935,"MAPE","LW99"
"p: I->R",14,0.191445148422722,"MAPE","LW99"
"r: S->I",14,0.0935445914169827,"MAPE","LW99"
"r: I->R",14,0.213465785580538,"MAPE","LW99"
"S",15,0.0814767734153134,"MAPE","LW99"
"I",15,0.322395313299747,"MAPE","LW99"
"R",15,0.175045034325066,"MAPE","LW99"
"p: S->I",15,0.197530559391766,"MAPE","LW99"
"p: I->R",15,0.183848837150238,"MAPE","LW99"
"r: S->I",15,0.0917129021867169,"MAPE","LW99"
"r: I->R",15,0.209280640132318,"MAPE","LW99"
"S",16,0.0925893314422572,"MAPE","LW99"
"I",16,0.299054005354067,"MAPE","LW99"
"R",16,0.174003787357256,"MAPE","LW99"
"p: S->I",16,0.190599207751205,"MAPE","LW99"
"p: I->R",16,0.189151687375652,"MAPE","LW99"
"r: S->I",16,0.0932099825299823,"MAPE","LW99"
"r: I->R",16,0.205685119736677,"MAPE","LW99"
"S",17,0.104397965527962,"MAPE","LW99"
"I",17,0.292643142369695,"MAPE","LW99"
"R",17,0.174038028850151,"MAPE","LW99"
"p: S->I",17,0.177690977237791,"MAPE","LW99"
"p: I->R",17,0.181719723546903,"MAPE","LW99"
"r: S->I",17,0.0920522489355129,"MAPE","LW99"
"r: I->R",17,0.194421959470729,"MAPE","LW99"
"S",18,0.108660520320362,"MAPE","LW99"
"I",18,0.276898180237169,"MAPE","LW99"
"R",18,0.146895827943825,"MAPE","LW99"
"p: S->I",18,0.160687881483865,"MAPE","LW99"
"p: I->R",18,0.15624426804846,"MAPE","LW99"
"r: S->I",18,0.095374806238009,"MAPE","LW99"
"r: I->R",18,0.186484700284461,"MAPE","LW99"
"S",19,0.123681597859117,"MAPE","LW99"
"I",19,0.266149974793782,"MAPE","LW99"
"R",19,0.147494838345681,"MAPE","LW99"
"p: S->I",19,0.157751384068551,"MAPE","LW99"
"p: I->R",19,0.165681108339161,"MAPE","LW99"
"r: S->I",19,0.0936636602336258,"MAPE","LW99"
"r: I->R",19,0.18138080826235,"MAPE","LW99"
"S",20,0.133102846240046,"MAPE","LW99"
"I",20,0.24734473496819,"MAPE","LW99"
"R",20,0.146896928308898,"MAPE","LW99"
"p: S->I",20,0.144805118230501,"MAPE","LW99"
"p: I->R",20,0.160676559427642,"MAPE","LW99"
"r: S->I",20,0.0932725145127191,"MAPE","LW99"
"r: I->R",20,0.173544609079404,"MAPE","LW99"
"S",21,0.144417949627273,"MAPE","LW99"
"I",21,0.261994444305366,"MAPE","LW99"
"R",21,0.134476595594927,"MAPE","LW99"
"p: S->I",21,0.13720091115454,"MAPE","LW99"
"p: I->R",21,0.151875061611593,"MAPE","LW99"
"r: S->I",21,0.0911636202234976,"MAPE","LW99"
"r: I->R",21,0.173475182974651,"MAPE","LW99"
"S",22,0.157262235741019,"MAPE","LW99"
"I",22,0.254868731750293,"MAPE","LW99"
"R",22,0.123273499518921,"MAPE","LW99"
"p: S->I",22,0.131761134728387,"MAPE","LW99"
"p: I->R",22,0.154228696246037,"MAPE","LW99"
"r: S->I",22,0.0900399774920612,"MAPE","LW99"
"r: I->R",22,0.175097110037893,"MAPE","LW99"
"S",23,0.162433720099284,"MAPE","LW99"
"I",23,0.247182587883821,"MAPE","LW99"
"R",23,0.107495187143729,"MAPE","LW99"
"p: S->I",23,0.119471067607443,"MAPE","LW99"
"p: I->R",23,0.142267406010145,"MAPE","LW99"
"r: S->I",23,0.0863626550127305,"MAPE","LW99"
"r: I->R",23,0.165006185492555,"MAPE","LW99"
"S",24,0.173831829744876,"MAPE","LW99"
"I",24,0.266200342054973,"MAPE","LW99"
"R",24,0.101442144438917,"MAPE","LW99"
"p: S->I",24,0.115746405182046,"MAPE","LW99"
"p: I->R",24,0.131935413263006,"MAPE","LW99"
"r: S->I",24,0.0876882220687869,"MAPE","LW99"
"r: I->R",24,0.17163647255219,"MAPE","LW99"
"S",25,0.180803232440864,"MAPE","LW99"
"I",25,0.271203630545247,"MAPE","LW99"
"R",25,0.0889372602450609,"MAPE","LW99"
"p: S->I",25,0.114309070171378,"MAPE","LW99"
"p: I->R",25,0.118324810796422,"MAPE","LW99"
"r: S->I",25,0.0842106284800837,"MAPE","LW99"
"r: I->R",25,0.165174177703948,"MAPE","LW99"
"S",26,0.191034445781638,"MAPE","LW99"
"I",26,0.283352625484767,"MAPE","LW99"
"R",26,0.0879092561243358,"MAPE","LW99"
"p: S->I",26,0.111707989883828,"MAPE","LW99"
"p: I->R",26,0.12046396860454,"MAPE","LW99"
"r: S->I",26,0.0847428554829977,"MAPE","LW99"
"r: I->R",26,0.169403916090572,"MAPE","LW99"
"S",27,0.189949587225797,"MAPE","LW99"
"I",27,0.28693683161092,"MAPE","LW99"
"R",27,0.0764793271357829,"MAPE","LW99"
"p: S->I",27,0.103165653939111,"MAPE","LW99"
"p: I->R",27,0.101882473830256,"MAPE","LW99"
"r: S->I",27,0.0800289378417555,"MAPE","LW99"
"r: I->R",27,0.161901370163383,"MAPE","LW99"
"S",28,0.199812070866102,"MAPE","LW99"
"I",28,0.306127207372027,"MAPE","LW99"
"R",28,0.0705074694391005,"MAPE","LW99"
"p: S->I",28,0.100562503608677,"MAPE","LW99"
"p: I->R",28,0.0911073984442614,"MAPE","LW99"
"r: S->I",28,0.0811154467614692,"MAPE","LW99"
"r: I->R",28,0.1646089655063,"MAPE","LW99"
"S",29,0.197677153588428,"MAPE","LW99"
"I",29,0.305972741348764,"MAPE","LW99"
"R",29,0.0702516383020245,"MAPE","LW99"
"p: S->I",29,0.101170978115375,"MAPE","LW99"
"p: I->R",29,0.0907238252539801,"MAPE","LW99"
"r: S->I",29,0.0790357952534655,"MAPE","LW99"
"r: I->R",29,0.155320838545466,"MAPE","LW99"
"S",30,0.198436776635138,"MAPE","LW99"
"I",30,0.322502082690261,"MAPE","LW99"
"R",30,0.0644418053923396,"MAPE","LW99"
"p: S->I",30,0.0966358974716875,"MAPE","LW99"
"p: I->R",30,0.0873007456895397,"MAPE","LW99"
"r: S->I",30,0.0800330874255504,"MAPE","LW99"
"r: I->R",30,0.155550038788051,"MAPE","LW99"
"S",31,0.198074784461499,"MAPE","LW99"
