"parameter","time","value","statistic","method"
"r: I->R",9,0.406172255313451,"MAPE","LW90"
"S",10,0.0561400152145033,"MAPE","LW90"
"I",10,0.316189148850106,"MAPE","LW90"
"R",10,0.423210287668786,"MAPE","LW90"
"p: S->I",10,0.273190170664186,"MAPE","LW90"
"p: I->R",10,0.35656243591936,"MAPE","LW90"
"r: S->I",10,0.17898945964688,"MAPE","LW90"
"r: I->R",10,0.407984779519608,"MAPE","LW90"
"S",11,0.307452989772082,"MAPE","LW90"
"I",11,0.332145373939492,"MAPE","LW90"
"R",11,0.413411940078004,"MAPE","LW90"
"p: S->I",11,0.257789543299555,"MAPE","LW90"
"p: I->R",11,0.347056068546258,"MAPE","LW90"
"r: S->I",11,0.180911100583015,"MAPE","LW90"
"r: I->R",11,0.400462292378204,"MAPE","LW90"
"S",12,0.635999145907358,"MAPE","LW90"
"I",12,0.387750154004517,"MAPE","LW90"
"R",12,0.392218023059164,"MAPE","LW90"
"p: S->I",12,0.248788437047191,"MAPE","LW90"
"p: I->R",12,0.332065939373821,"MAPE","LW90"
"r: S->I",12,0.183304033553889,"MAPE","LW90"
"r: I->R",12,0.397647939115485,"MAPE","LW90"
"S",13,0.54417400617581,"MAPE","LW90"
"I",13,0.314034748794309,"MAPE","LW90"
"R",13,0.350224335457698,"MAPE","LW90"
"p: S->I",13,0.22775023060106,"MAPE","LW90"
"p: I->R",13,0.310922083939251,"MAPE","LW90"
"r: S->I",13,0.182439190048681,"MAPE","LW90"
"r: I->R",13,0.393229463130569,"MAPE","LW90"
"S",14,0.315231531079768,"MAPE","LW90"
"I",14,0.366637659504322,"MAPE","LW90"
"R",14,0.333069964131458,"MAPE","LW90"
"p: S->I",14,0.224271921530844,"MAPE","LW90"
"p: I->R",14,0.302636066140146,"MAPE","LW90"
"r: S->I",14,0.18780751361451,"MAPE","LW90"
"r: I->R",14,0.381905935862868,"MAPE","LW90"
"S",15,0.388763869648925,"MAPE","LW90"
"I",15,0.396343696334632,"MAPE","LW90"
"R",15,0.306603056317889,"MAPE","LW90"
"p: S->I",15,0.212466124266441,"MAPE","LW90"
"p: I->R",15,0.300372687319046,"MAPE","LW90"
"r: S->I",15,0.188955791829849,"MAPE","LW90"
"r: I->R",15,0.364473694063466,"MAPE","LW90"
"S",16,0.536261177698575,"MAPE","LW90"
"I",16,0.457609220017849,"MAPE","LW90"
"R",16,0.287009894976831,"MAPE","LW90"
"p: S->I",16,0.205520512943265,"MAPE","LW90"
"p: I->R",16,0.286087242464848,"MAPE","LW90"
"r: S->I",16,0.1895954161472,"MAPE","LW90"
"r: I->R",16,0.359807698366493,"MAPE","LW90"
"S",17,0.576234946404115,"MAPE","LW90"
"I",17,0.774647679235735,"MAPE","LW90"
"R",17,0.257493052091495,"MAPE","LW90"
"p: S->I",17,0.210096761985954,"MAPE","LW90"
"p: I->R",17,0.272201610805085,"MAPE","LW90"
"r: S->I",17,0.18219811705871,"MAPE","LW90"
"r: I->R",17,0.333906187930691,"MAPE","LW90"
"S",18,0.778078180451669,"MAPE","LW90"
"I",18,0.708082328376249,"MAPE","LW90"
"R",18,0.229105491322713,"MAPE","LW90"
"p: S->I",18,0.193338051979709,"MAPE","LW90"
"p: I->R",18,0.252827680537402,"MAPE","LW90"
"r: S->I",18,0.176530999250918,"MAPE","LW90"
"r: I->R",18,0.327337578530465,"MAPE","LW90"
"S",19,0.820864908634165,"MAPE","LW90"
"I",19,2.44206236075634,"MAPE","LW90"
"R",19,0.209593414829486,"MAPE","LW90"
"p: S->I",19,0.181138036626039,"MAPE","LW90"
"p: I->R",19,0.244740855151821,"MAPE","LW90"
"r: S->I",19,0.167155201277503,"MAPE","LW90"
"r: I->R",19,0.30186944179609,"MAPE","LW90"
"S",20,0.929123411872599,"MAPE","LW90"
"I",20,1.74409178179602,"MAPE","LW90"
"R",20,0.205362614049808,"MAPE","LW90"
"p: S->I",20,0.186527850389434,"MAPE","LW90"
"p: I->R",20,0.243113682797379,"MAPE","LW90"
"r: S->I",20,0.169075093639846,"MAPE","LW90"
"r: I->R",20,0.302287942778562,"MAPE","LW90"
"S",21,0.55471172172707,"MAPE","LW90"
"I",21,1.2870915169646,"MAPE","LW90"
"R",21,0.207321398404742,"MAPE","LW90"
"p: S->I",21,0.198063732276112,"MAPE","LW90"
"p: I->R",21,0.247748810307945,"MAPE","LW90"
"r: S->I",21,0.166089396820896,"MAPE","LW90"
"r: I->R",21,0.291723514280061,"MAPE","LW90"
"S",22,0.556574642098429,"MAPE","LW90"
"I",22,0.95062875199362,"MAPE","LW90"
"R",22,0.190013859559529,"MAPE","LW90"
"p: S->I",22,0.196665352502828,"MAPE","LW90"
"p: I->R",22,0.236366179551977,"MAPE","LW90"
"r: S->I",22,0.153258215909166,"MAPE","LW90"
"r: I->R",22,0.263439183484725,"MAPE","LW90"
"S",23,0.583012836736639,"MAPE","LW90"
"I",23,0.790510940523657,"MAPE","LW90"
"R",23,0.184692553627627,"MAPE","LW90"
"p: S->I",23,0.193753281580174,"MAPE","LW90"
"p: I->R",23,0.229492301787377,"MAPE","LW90"
"r: S->I",23,0.151233419499593,"MAPE","LW90"
"r: I->R",23,0.260179584945945,"MAPE","LW90"
"S",24,0.358682471015293,"MAPE","LW90"
"I",24,0.691564894295853,"MAPE","LW90"
"R",24,0.166920547775262,"MAPE","LW90"
"p: S->I",24,0.188490868078479,"MAPE","LW90"
"p: I->R",24,0.218058230338375,"MAPE","LW90"
"r: S->I",24,0.148081280731195,"MAPE","LW90"
"r: I->R",24,0.223200521876042,"MAPE","LW90"
"S",25,0.363435468697101,"MAPE","LW90"
"I",25,0.740296605973855,"MAPE","LW90"
"R",25,0.161295231021974,"MAPE","LW90"
"p: S->I",25,0.189865175861694,"MAPE","LW90"
"p: I->R",25,0.217837757606223,"MAPE","LW90"
"r: S->I",25,0.146728256028586,"MAPE","LW90"
"r: I->R",25,0.224216341227561,"MAPE","LW90"
"S",26,0.383383777674271,"MAPE","LW90"
"I",26,0.674418341934561,"MAPE","LW90"
"R",26,0.152679488760288,"MAPE","LW90"
"p: S->I",26,0.189027724694697,"MAPE","LW90"
"p: I->R",26,0.216722447578848,"MAPE","LW90"
"r: S->I",26,0.146045809805978,"MAPE","LW90"
"r: I->R",26,0.220415171524613,"MAPE","LW90"
"S",27,0.387688257708571,"MAPE","LW90"
"I",27,0.576814851179073,"MAPE","LW90"
"R",27,0.149086759588632,"MAPE","LW90"
"p: S->I",27,0.186713849258222,"MAPE","LW90"
"p: I->R",27,0.2200154274039,"MAPE","LW90"
"r: S->I",27,0.143412551607352,"MAPE","LW90"
"r: I->R",27,0.218563570889374,"MAPE","LW90"
"S",28,0.388178774254637,"MAPE","LW90"
"I",28,0.856672976163333,"MAPE","LW90"
"R",28,0.154557669935887,"MAPE","LW90"
"p: S->I",28,0.18422965355171,"MAPE","LW90"
"p: I->R",28,0.219895645635553,"MAPE","LW90"
"r: S->I",28,0.146797880424887,"MAPE","LW90"
"r: I->R",28,0.22231941582443,"MAPE","LW90"
"S",29,0.438264264923604,"MAPE","LW90"
"I",29,0.906902990822949,"MAPE","LW90"
"R",29,0.153022224562525,"MAPE","LW90"
"p: S->I",29,0.190076964889866,"MAPE","LW90"
"p: I->R",29,0.220960946185776,"MAPE","LW90"
"r: S->I",29,0.147747284398104,"MAPE","LW90"
"r: I->R",29,0.223246162543858,"MAPE","LW90"
"S",30,0.447934740893376,"MAPE","LW90"
"I",30,0.862453391604593,"MAPE","LW90"
"R",30,0.129627363653323,"MAPE","LW90"
"p: S->I",30,0.188637817077639,"MAPE","LW90"
"p: I->R",30,0.217464691070611,"MAPE","LW90"
"r: S->I",30,0.144015780577333,"MAPE","LW90"
"r: I->R",30,0.21739132543673,"MAPE","LW90"
"S",31,0.439013669959323,"MAPE","LW90"
"I",31,1.14475124834587,"MAPE","LW90"
"R",31,0.126262219005574,"MAPE","LW90"
"p: S->I",31,0.189295920155743,"MAPE","LW90"
"p: I->R",31,0.21709305340762,"MAPE","LW90"
"r: S->I",31,0.144463710174811,"MAPE","LW90"
"r: I->R",31,0.21530431273349,"MAPE","LW90"
"S",32,0.44332033988574,"MAPE","LW90"
"I",32,0.977242462532296,"MAPE","LW90"
"R",32,0.121766302101028,"MAPE","LW90"
"p: S->I",32,0.190546125717083,"MAPE","LW90"
"p: I->R",32,0.21660916386482,"MAPE","LW90"
"r: S->I",32,0.145874076090428,"MAPE","LW90"
"r: I->R",32,0.217784132910443,"MAPE","LW90"
"S",33,0.38426660241226,"MAPE","LW90"
"I",33,0.991956281261308,"MAPE","LW90"
"R",33,0.117517658983264,"MAPE","LW90"
"p: S->I",33,0.190290335418321,"MAPE","LW90"
"p: I->R",33,0.212527390003236,"MAPE","LW90"
"r: S->I",33,0.133621856046225,"MAPE","LW90"
"r: I->R",33,0.191752884362937,"MAPE","LW90"
"S",34,0.386046123477967,"MAPE","LW90"
"I",34,0.934047283655036,"MAPE","LW90"
"R",34,0.118755200094654,"MAPE","LW90"
"p: S->I",34,0.190102419332973,"MAPE","LW90"
"p: I->R",34,0.214039231261422,"MAPE","LW90"
"r: S->I",34,0.131386704933955,"MAPE","LW90"
"r: I->R",34,0.19304487308202,"MAPE","LW90"
"S",35,0.389419183625249,"MAPE","LW90"
"I",35,0.943526433832252,"MAPE","LW90"
"R",35,0.120746853492794,"MAPE","LW90"
"p: S->I",35,0.189694547176121,"MAPE","LW90"
"p: I->R",35,0.213728693310843,"MAPE","LW90"
"r: S->I",35,0.13093545572163,"MAPE","LW90"
"r: I->R",35,0.192859605694348,"MAPE","LW90"
"S",36,0.390690245327616,"MAPE","LW90"
"I",36,1.00752953983375,"MAPE","LW90"
"R",36,0.116624232914063,"MAPE","LW90"
"p: S->I",36,0.188201661572427,"MAPE","LW90"
"p: I->R",36,0.212591636087247,"MAPE","LW90"
"r: S->I",36,0.134326967455125,"MAPE","LW90"
"r: I->R",36,0.197021924301259,"MAPE","LW90"
"S",37,0.390999635209862,"MAPE","LW90"
"I",37,1.1189828189099,"MAPE","LW90"
"R",37,0.116841765928574,"MAPE","LW90"
"p: S->I",37,0.189062652241271,"MAPE","LW90"
"p: I->R",37,0.212047563775585,"MAPE","LW90"
"r: S->I",37,0.133271739233934,"MAPE","LW90"
"r: I->R",37,0.195375591302303,"MAPE","LW90"
"S",38,0.391038311621481,"MAPE","LW90"
"I",38,1.09709317659426,"MAPE","LW90"
"R",38,0.112156102956099,"MAPE","LW90"
"p: S->I",38,0.185753801118121,"MAPE","LW90"
"p: I->R",38,0.211212888505001,"MAPE","LW90"
"r: S->I",38,0.134865867652625,"MAPE","LW90"
"r: I->R",38,0.194679583802966,"MAPE","LW90"
"S",39,0.396365326552692,"MAPE","LW90"
"I",39,1.78732939599304,"MAPE","LW90"
"R",39,0.114640122682414,"MAPE","LW90"
"p: S->I",39,0.192646662553866,"MAPE","LW90"
"p: I->R",39,0.216094378385331,"MAPE","LW90"
"r: S->I",39,0.133764631275281,"MAPE","LW90"
"r: I->R",39,0.199279643749638,"MAPE","LW90"
"S",40,0.396633898330964,"MAPE","LW90"
"I",40,2.38191871173965,"MAPE","LW90"
"R",40,0.112224081065069,"MAPE","LW90"
"p: S->I",40,0.189735984898252,"MAPE","LW90"
"p: I->R",40,0.215701126329348,"MAPE","LW90"
"r: S->I",40,0.135725232099221,"MAPE","LW90"
"r: I->R",40,0.199756047450763,"MAPE","LW90"
"S",41,0.397658033935039,"MAPE","LW90"
"I",41,3.6144918076963,"MAPE","LW90"
"R",41,0.111183470635145,"MAPE","LW90"
"p: S->I",41,0.190179732191025,"MAPE","LW90"
"p: I->R",41,0.21381888059829,"MAPE","LW90"
"r: S->I",41,0.136642796840441,"MAPE","LW90"
"r: I->R",41,0.201855864117769,"MAPE","LW90"
"S",42,0.401692788306201,"MAPE","LW90"
"I",42,3.19619038804419,"MAPE","LW90"
"R",42,0.11213355244552,"MAPE","LW90"
"p: S->I",42,0.189337762429888,"MAPE","LW90"
"p: I->R",42,0.213310534614065,"MAPE","LW90"
"r: S->I",42,0.135928153262271,"MAPE","LW90"
"r: I->R",42,0.200723037213058,"MAPE","LW90"
"S",43,0.402703240632422,"MAPE","LW90"
"I",43,2.87206753765386,"MAPE","LW90"
"R",43,0.112613894888321,"MAPE","LW90"
"p: S->I",43,0.187690757785022,"MAPE","LW90"
"p: I->R",43,0.213629534513073,"MAPE","LW90"
"r: S->I",43,0.134857334863856,"MAPE","LW90"
"r: I->R",43,0.199056738084382,"MAPE","LW90"
"S",44,0.401391897475146,"MAPE","LW90"
"I",44,3.4263932274275,"MAPE","LW90"
"R",44,0.109887043036468,"MAPE","LW90"
"p: S->I",44,0.187698082676848,"MAPE","LW90"
"p: I->R",44,0.211516179551939,"MAPE","LW90"
"r: S->I",44,0.136878714809501,"MAPE","LW90"
"r: I->R",44,0.201120837065111,"MAPE","LW90"
"S",45,0.402013578854456,"MAPE","LW90"
"I",45,8.80012017453572,"MAPE","LW90"
"R",45,0.109867123196955,"MAPE","LW90"
"p: S->I",45,0.188529396467715,"MAPE","LW90"
"p: I->R",45,0.210795123788218,"MAPE","LW90"
"r: S->I",45,0.137118916361731,"MAPE","LW90"
"r: I->R",45,0.200428298960636,"MAPE","LW90"
"S",46,0.411697191906738,"MAPE","LW90"
"I",46,8.03936668455957,"MAPE","LW90"
"R",46,0.110470531714005,"MAPE","LW90"
"p: S->I",46,0.188799773267751,"MAPE","LW90"
"p: I->R",46,0.210155899735195,"MAPE","LW90"
"r: S->I",46,0.138335460367486,"MAPE","LW90"
"r: I->R",46,0.200918391432449,"MAPE","LW90"
"S",47,0.414182144496983,"MAPE","LW90"
"I",47,7.2845102113738,"MAPE","LW90"
"R",47,0.110754515505844,"MAPE","LW90"
"p: S->I",47,0.185364723036736,"MAPE","LW90"
"p: I->R",47,0.206983586899058,"MAPE","LW90"
"r: S->I",47,0.140475446799156,"MAPE","LW90"
"r: I->R",47,0.203100789399685,"MAPE","LW90"
"S",48,0.41394568526916,"MAPE","LW90"
"I",48,6.55164440364972,"MAPE","LW90"
"R",48,0.110042596707768,"MAPE","LW90"
"p: S->I",48,0.184618595006898,"MAPE","LW90"
"p: I->R",48,0.206390141363952,"MAPE","LW90"
"r: S->I",48,0.140661921240973,"MAPE","LW90"
"r: I->R",48,0.203754942517542,"MAPE","LW90"
"S",49,0.413449962156769,"MAPE","LW90"
"I",49,6.13331611778835,"MAPE","LW90"
"R",49,0.108497136489119,"MAPE","LW90"
"p: S->I",49,0.182737207056073,"MAPE","LW90"
"p: I->R",49,0.206781938768044,"MAPE","LW90"
"r: S->I",49,0.142241288195442,"MAPE","LW90"
"r: I->R",49,0.205767121386588,"MAPE","LW90"
"S",50,0.414850274767551,"MAPE","LW90"
"I",50,5.63518955444273,"MAPE","LW90"
"R",50,0.109100590111877,"MAPE","LW90"
"p: S->I",50,0.18291029692328,"MAPE","LW90"
"p: I->R",50,0.204223424677879,"MAPE","LW90"
"r: S->I",50,0.14209738804262,"MAPE","LW90"
"r: I->R",50,0.205681016938684,"MAPE","LW90"
"S",0,0,"seMAPE","LW90"
"I",0,0,"seMAPE","LW90"
"R",0,0,"seMAPE","LW90"
"p: S->I",0,0.263470123969399,"seMAPE","LW90"
"p: I->R",0,0.36474873385847,"seMAPE","LW90"
"r: S->I",0,0.0488853489629554,"seMAPE","LW90"
"r: I->R",0,0.0677031713940672,"seMAPE","LW90"
"S",1,0.00131427490095787,"seMAPE","LW90"
"I",1,0.090792979466623,"seMAPE","LW90"
"R",1,0.0712731903144021,"seMAPE","LW90"
"p: S->I",1,0.127732575320782,"seMAPE","LW90"
"p: I->R",1,0.231627397878313,"seMAPE","LW90"
"r: S->I",1,0.0467427017930271,"seMAPE","LW90"
"r: I->R",1,0.0609641237136819,"seMAPE","LW90"
"S",2,0.00222447822996768,"seMAPE","LW90"
"I",2,0.0791152266056392,"seMAPE","LW90"
"R",2,0.0526158404838388,"seMAPE","LW90"
"p: S->I",2,0.0930853949807673,"seMAPE","LW90"
"p: I->R",2,0.139953870024722,"seMAPE","LW90"
"r: S->I",2,0.0447570986326518,"seMAPE","LW90"
"r: I->R",2,0.0600420971992251,"seMAPE","LW90"
"S",3,0.00346567439210406,"seMAPE","LW90"
"I",3,0.103564458125787,"seMAPE","LW90"
"R",3,0.0622183028843786,"seMAPE","LW90"
"p: S->I",3,0.0817505594644981,"seMAPE","LW90"
"p: I->R",3,0.0972454282376801,"seMAPE","LW90"
"r: S->I",3,0.0429924364804091,"seMAPE","LW90"
"r: I->R",3,0.065734981139644,"seMAPE","LW90"
"S",4,0.00482949659147527,"seMAPE","LW90"
"I",4,0.113200177898839,"seMAPE","LW90"
"R",4,0.0600742359738281,"seMAPE","LW90"
"p: S->I",4,0.0641233424120411,"seMAPE","LW90"
"p: I->R",4,0.0700987150724933,"seMAPE","LW90"
"r: S->I",4,0.0398498207966197,"seMAPE","LW90"
"r: I->R",4,0.0617721545563088,"seMAPE","LW90"
"S",5,0.00853007544599003,"seMAPE","LW90"
"I",5,0.075969787783247,"seMAPE","LW90"
"R",5,0.0603803483718615,"seMAPE","LW90"
"p: S->I",5,0.0516103911642264,"seMAPE","LW90"
"p: I->R",5,0.0640119414861668,"seMAPE","LW90"
"r: S->I",5,0.0395428007792507,"seMAPE","LW90"
"r: I->R",5,0.0622283398079408,"seMAPE","LW90"
"S",6,0.00945635610741738,"seMAPE","LW90"
"I",6,0.0702473770983862,"seMAPE","LW90"
"R",6,0.0578126876374774,"seMAPE","LW90"
"p: S->I",6,0.0524132146407265,"seMAPE","LW90"
"p: I->R",6,0.0626686310517023,"seMAPE","LW90"
"r: S->I",6,0.0392176623586514,"seMAPE","LW90"
"r: I->R",6,0.0604380342867681,"seMAPE","LW90"
"S",7,0.0141031386913936,"seMAPE","LW90"
"I",7,0.0677755133102295,"seMAPE","LW90"
"R",7,0.0607617669640273,"seMAPE","LW90"
"p: S->I",7,0.0514271798668807,"seMAPE","LW90"
"p: I->R",7,0.0600238143451199,"seMAPE","LW90"
"r: S->I",7,0.0388001252765433,"seMAPE","LW90"
"r: I->R",7,0.0610411883786656,"seMAPE","LW90"
"S",8,0.0195424060734848,"seMAPE","LW90"
"I",8,0.0724899045122335,"seMAPE","LW90"
"R",8,0.0587251051341327,"seMAPE","LW90"
"p: S->I",8,0.0491326823064444,"seMAPE","LW90"
"p: I->R",8,0.0573782642208535,"seMAPE","LW90"
"r: S->I",8,0.037583328969569,"seMAPE","LW90"
"r: I->R",8,0.0601581721945962,"seMAPE","LW90"
"S",9,0.0303249942617665,"seMAPE","LW90"
"I",9,0.0786369699816355,"seMAPE","LW90"
"R",9,0.0615472664477284,"seMAPE","LW90"
"p: S->I",9,0.0494047307839503,"seMAPE","LW90"
"p: I->R",9,0.0575884928369823,"seMAPE","LW90"
"r: S->I",9,0.0383831884554635,"seMAPE","LW90"
"r: I->R",9,0.0594367388512919,"seMAPE","LW90"
"S",10,0.0290589902029804,"seMAPE","LW90"
"I",10,0.0613425836546381,"seMAPE","LW90"
"R",10,0.0606431903038021,"seMAPE","LW90"
"p: S->I",10,0.0501789648918048,"seMAPE","LW90"
"p: I->R",10,0.0572656345440843,"seMAPE","LW90"
"r: S->I",10,0.0388380650306906,"seMAPE","LW90"
"r: I->R",10,0.0589974818300373,"seMAPE","LW90"
"S",11,0.127450060310929,"seMAPE","LW90"
"I",11,0.0608048691562088,"seMAPE","LW90"
"R",11,0.062168223405085,"seMAPE","LW90"
"p: S->I",11,0.0487002306190287,"seMAPE","LW90"
"p: I->R",11,0.0570281257940583,"seMAPE","LW90"
"r: S->I",11,0.0389404873979133,"seMAPE","LW90"
"r: I->R",11,0.0588303345853516,"seMAPE","LW90"
"S",12,0.204636851199703,"seMAPE","LW90"
"I",12,0.0815946944856542,"seMAPE","LW90"
"R",12,0.0628242626426104,"seMAPE","LW90"
"p: S->I",12,0.0492730261201323,"seMAPE","LW90"
"p: I->R",12,0.0572322829690403,"seMAPE","LW90"
"r: S->I",12,0.040541136552626,"seMAPE","LW90"
"r: I->R",12,0.060067081148645,"seMAPE","LW90"
"S",13,0.172819215821536,"seMAPE","LW90"
"I",13,0.0616295341705923,"seMAPE","LW90"
"R",13,0.0648258724469966,"seMAPE","LW90"
"p: S->I",13,0.0497767768668052,"seMAPE","LW90"
"p: I->R",13,0.0590977921609899,"seMAPE","LW90"
"r: S->I",13,0.0410593756207914,"seMAPE","LW90"
"r: I->R",13,0.0617193482562811,"seMAPE","LW90"
"S",14,0.107016922187125,"seMAPE","LW90"
"I",14,0.0904046973404291,"seMAPE","LW90"
"R",14,0.0664988765345531,"seMAPE","LW90"
"p: S->I",14,0.0510935823140765,"seMAPE","LW90"
"p: I->R",14,0.0607723618029439,"seMAPE","LW90"
"r: S->I",14,0.0430458226589839,"seMAPE","LW90"
"r: I->R",14,0.0627966219473741,"seMAPE","LW90"
"S",15,0.120313713132228,"seMAPE","LW90"
"I",15,0.0951819535173992,"seMAPE","LW90"
"R",15,0.0660858507039119,"seMAPE","LW90"
"p: S->I",15,0.0504137470478906,"seMAPE","LW90"
"p: I->R",15,0.0615570760701641,"seMAPE","LW90"
"r: S->I",15,0.0437868714072161,"seMAPE","LW90"
"r: I->R",15,0.0607286428190292,"seMAPE","LW90"
"S",16,0.158055367452943,"seMAPE","LW90"
"I",16,0.131093812713652,"seMAPE","LW90"
"R",16,0.0673267653182787,"seMAPE","LW90"
"p: S->I",16,0.0509102077356529,"seMAPE","LW90"
"p: I->R",16,0.063094224622701,"seMAPE","LW90"
"r: S->I",16,0.0445593042662679,"seMAPE","LW90"
"r: I->R",16,0.0632256521164272,"seMAPE","LW90"
"S",17,0.159092379486724,"seMAPE","LW90"
"I",17,0.218788420893568,"seMAPE","LW90"
"R",17,0.0654329116789679,"seMAPE","LW90"
"p: S->I",17,0.0508454789905025,"seMAPE","LW90"
"p: I->R",17,0.0627468584161471,"seMAPE","LW90"
"r: S->I",17,0.0439375180126044,"seMAPE","LW90"
"r: I->R",17,0.0603692502342346,"seMAPE","LW90"
"S",18,0.196773418178133,"seMAPE","LW90"
"I",18,0.203960180834281,"seMAPE","LW90"
"R",18,0.0641786953411533,"seMAPE","LW90"
"p: S->I",18,0.0499619621944906,"seMAPE","LW90"
"p: I->R",18,0.0619086299517876,"seMAPE","LW90"
"r: S->I",18,0.0452271104491304,"seMAPE","LW90"
"r: I->R",18,0.0617160092089311,"seMAPE","LW90"
"S",19,0.210256542786512,"seMAPE","LW90"
"I",19,0.479452855889537,"seMAPE","LW90"
"R",19,0.0654573777963472,"seMAPE","LW90"
"p: S->I",19,0.0505437313164039,"seMAPE","LW90"
"p: I->R",19,0.0651243990828285,"seMAPE","LW90"
"r: S->I",19,0.0465655242979493,"seMAPE","LW90"
"r: I->R",19,0.0624350275660242,"seMAPE","LW90"
"S",20,0.229719251159279,"seMAPE","LW90"
"I",20,0.397416146821044,"seMAPE","LW90"
"R",20,0.0696124577378565,"seMAPE","LW90"
"p: S->I",20,0.0533488597713832,"seMAPE","LW90"
"p: I->R",20,0.0696051717112945,"seMAPE","LW90"
"r: S->I",20,0.0489559406367076,"seMAPE","LW90"
"r: I->R",20,0.0647954523556738,"seMAPE","LW90"
"S",21,0.160759194299543,"seMAPE","LW90"
"I",21,0.31346356201979,"seMAPE","LW90"
"R",21,0.0724720373879314,"seMAPE","LW90"
"p: S->I",21,0.0539597637945908,"seMAPE","LW90"
"p: I->R",21,0.069632844669194,"seMAPE","LW90"
"r: S->I",21,0.051135123197139,"seMAPE","LW90"
"r: I->R",21,0.0665000390708632,"seMAPE","LW90"
"S",22,0.153638037976743,"seMAPE","LW90"
"I",22,0.242388841085338,"seMAPE","LW90"
"R",22,0.0763430611798261,"seMAPE","LW90"
"p: S->I",22,0.0565480741856086,"seMAPE","LW90"
"p: I->R",22,0.0725325562185534,"seMAPE","LW90"
"r: S->I",22,0.0524470605332052,"seMAPE","LW90"
"r: I->R",22,0.0663458878930582,"seMAPE","LW90"
"S",23,0.157903365482165,"seMAPE","LW90"
"I",23,0.194930182547758,"seMAPE","LW90"
"R",23,0.0766131542272074,"seMAPE","LW90"
"p: S->I",23,0.0570416341655532,"seMAPE","LW90"
"p: I->R",23,0.072447692098756,"seMAPE","LW90"
"r: S->I",23,0.0527659037239134,"seMAPE","LW90"
"r: I->R",23,0.066752000164147,"seMAPE","LW90"
"S",24,0.110125931738666,"seMAPE","LW90"
"I",24,0.167369161061173,"seMAPE","LW90"
"R",24,0.0712027793474907,"seMAPE","LW90"
"p: S->I",24,0.0575561755720803,"seMAPE","LW90"
"p: I->R",24,0.0740251274227094,"seMAPE","LW90"
"r: S->I",24,0.0536319840042957,"seMAPE","LW90"
"r: I->R",24,0.0637411341824382,"seMAPE","LW90"
"S",25,0.109839777079063,"seMAPE","LW90"
"I",25,0.157350855714048,"seMAPE","LW90"
"R",25,0.0699325359019928,"seMAPE","LW90"
"p: S->I",25,0.0575998935530774,"seMAPE","LW90"
"p: I->R",25,0.0747894973135894,"seMAPE","LW90"
"r: S->I",25,0.0538016597410798,"seMAPE","LW90"
"r: I->R",25,0.0635503416276686,"seMAPE","LW90"
"S",26,0.11420978401771,"seMAPE","LW90"
"I",26,0.145508614966273,"seMAPE","LW90"
"R",26,0.0678081537968121,"seMAPE","LW90"
"p: S->I",26,0.057975828886747,"seMAPE","LW90"
"p: I->R",26,0.0740620654752166,"seMAPE","LW90"
"r: S->I",26,0.0540117871648714,"seMAPE","LW90"
"r: I->R",26,0.0625624349387264,"seMAPE","LW90"
"S",27,0.115383940540646,"seMAPE","LW90"
"I",27,0.140299814914107,"seMAPE","LW90"
"R",27,0.0666430074382413,"seMAPE","LW90"
"p: S->I",27,0.0583117264007712,"seMAPE","LW90"
"p: I->R",27,0.0738664951543181,"seMAPE","LW90"
"r: S->I",27,0.0536753467784784,"seMAPE","LW90"
"r: I->R",27,0.0621260043819554,"seMAPE","LW90"
"S",28,0.116663605847506,"seMAPE","LW90"
"I",28,0.205813623829934,"seMAPE","LW90"
"R",28,0.0677141790823082,"seMAPE","LW90"
"p: S->I",28,0.058878022809049,"seMAPE","LW90"
"p: I->R",28,0.0762504274309238,"seMAPE","LW90"
"r: S->I",28,0.0550044504689718,"seMAPE","LW90"
"r: I->R",28,0.0632466398857466,"seMAPE","LW90"
"S",29,0.122860221788184,"seMAPE","LW90"
"I",29,0.209481209196876,"seMAPE","LW90"
"R",29,0.0667536044683758,"seMAPE","LW90"
"p: S->I",29,0.059165908928759,"seMAPE","LW90"
"p: I->R",29,0.075965299353528,"seMAPE","LW90"
"r: S->I",29,0.0547371774506996,"seMAPE","LW90"
"r: I->R",29,0.0624270554792938,"seMAPE","LW90"
"S",30,0.126045728645005,"seMAPE","LW90"
"I",30,0.202315864524868,"seMAPE","LW90"
"R",30,0.0598438878727637,"seMAPE","LW90"
"p: S->I",30,0.0601466802592858,"seMAPE","LW90"
"p: I->R",30,0.0770400798022721,"seMAPE","LW90"
"r: S->I",30,0.0559185530003288,"seMAPE","LW90"
"r: I->R",30,0.0629929451134786,"seMAPE","LW90"
"S",31,0.127608131887965,"seMAPE","LW90"
"I",31,0.271048027326045,"seMAPE","LW90"
"R",31,0.0589189488093723,"seMAPE","LW90"
"p: S->I",31,0.0607365777086667,"seMAPE","LW90"
"p: I->R",31,0.0770025998343661,"seMAPE","LW90"
"r: S->I",31,0.0554984769496379,"seMAPE","LW90"
"r: I->R",31,0.0637343133104926,"seMAPE","LW90"
"S",32,0.127771741390655,"seMAPE","LW90"
"I",32,0.234532376830873,"seMAPE","LW90"
"R",32,0.0570093703139659,"seMAPE","LW90"
"p: S->I",32,0.0613680498863438,"seMAPE","LW90"
"p: I->R",32,0.0777320873912507,"seMAPE","LW90"
